Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool,Group
3067,90.0,noida,0.7333333333333333,0,90,2,3,-1,3,3.0,Prateek Laurel Sector 120,1108.0,11.0,0,0,1,0,0,1000-1999
3068,290.0,noida,0.35,0,45,4,3,-1,3,4.0,Sector 146,1500.0,7.0,1,1,1,0,1,1000-1999
3069,44.0,noida,0.3181818181818182,1,0,2,3,-1,3,2.0,"Jaypee Aman Sector 151, Noida Express Way",800.0,7.0,0,0,1,0,0,1000-1999
3070,158.0,noida,0.9032258064516129,1,315,3,3,1,3,3.0,Supertech ORB Noida Sector 74,1792.0,28.0,0,1,1,0,0,1000-1999
3071,235.0,noida,1.0,0,90,4,5,1,3,4.0,"Elite Golf Greens Sector 79, Dadri Road",1868.0,5.0,0,1,0,0,1,1000-1999
3072,185.0,noida,0.6842105263157895,2,90,4,6,-1,0,6.0,Greater Noida West,2980.0,13.0,0,1,1,0,1,1000-1999
3073,130.0,noida,0.2272727272727273,1,45,2,0,-1,-1,3.0,"Aakriti Shantiniketan Sector 143, Noida Express Way",1240.0,5.0,0,0,0,0,0,1000-1999
3074,375.0,noida,0.3333333333333333,1,-1,4,4,1,3,4.0,"ATS Greens Village Sector 93A, Noida Express Way",2244.8,3.0,0,1,0,0,0,1000-1999
3075,131.0,noida,0.04166666666666666,0,270,3,3,1,3,3.0,ACE Divino Noida Extension,1365.0,1.0,1,1,1,0,1,1000-1999
3076,150.0,noida,0.5,0,45,3,2,1,3,3.0,Mahagun Moderne Sector 78,1550.0,6.0,0,1,1,0,1,1000-1999
3077,57.5,noida,0.8,1,45,2,4,1,3,2.0,Trident Embassy Noida Extension,800.0,16.0,0,0,1,0,0,1000-1999
3078,135.0,noida,1.0,1,90,3,1,-1,3,3.0,"Arun Vihar Sector 37, Golf course Metro",1600.0,2.0,0,0,1,0,0,1000-1999
3079,55.0,noida,0.8,1,90,3,4,-1,3,3.0,Gardenia Gateway Sector 75,1400.0,16.0,0,1,1,0,1,1000-1999
3080,75.5,noida,0.5,1,45,2,4,1,3,3.0,Trident Embassy Noida Extension,1200.0,11.0,0,0,1,0,0,1000-1999
3081,162.0,noida,0.3333333333333333,1,45,3,5,1,3,3.0,Elite Homz Sector 77,1390.0,5.0,0,1,0,0,0,1000-1999
3082,80.0,noida,0.95,1,-1,2,3,-1,-1,3.0,Nirala Aspire Noida Extension,1092.0,19.0,0,0,0,0,0,1000-1999
3083,77.0,noida,0.5263157894736842,1,90,2,3,-1,3,3.0,"Supertech Ecociti Sector 137, Noida Express Way",1050.0,10.0,1,1,0,0,0,1000-1999
3084,122.0,noida,0.1428571428571428,1,90,2,1,1,3,3.0,JM Orchid Sector 76,990.0,2.0,0,1,1,0,1,1000-1999
3085,55.0,noida,0.1111111111111111,1,315,2,2,1,3,2.0,Paramount Emotions Noida Extension,806.0,2.0,0,1,0,0,0,1000-1999
3086,22.0,noida,0.2,1,-1,1,0,-1,-1,1.0,"East Sapphire Sector 45, Noida Express Way",480.0,1.0,0,0,0,0,0,1000-1999
3087,80.0,noida,0.5714285714285714,0,0,3,3,1,0,3.0,ACE City Noida Extension,850.0,12.0,0,1,0,0,1,1000-1999
3088,,noida,0.5,1,-1,2,0,-1,-1,3.0,Sector 1,948.0,10.0,0,0,0,0,0,1000-1999
3089,535.0,noida,0.6896551724137931,0,45,5,5,1,3,5.0,"Prateek Edifice Sector 107, Dadri Road",4300.0,20.0,1,1,1,0,1,1000-1999
3090,125.0,noida,0.8636363636363636,0,-1,3,4,-1,-1,3.0,"Eldeco Live By The Greens Sector 150, Pusta Road",1123.2,19.0,0,0,0,0,0,1000-1999
3091,225.0,noida,0.3809523809523809,1,-1,3,4,-1,-1,4.0,Mahagun Moderne Sector 78,1800.0,8.0,0,0,0,0,0,1000-1999
3092,55.0,noida,0.631578947368421,1,45,2,3,1,3,2.0,Paramount Emotions Sector 1,950.0,12.0,0,1,0,0,0,1000-1999
3093,34.6,noida,,2,-1,1,0,-1,-1,1.0,"Mahagun Mywoods Phase III Part 2 Taj Expressway, Greater Noida West",127.0,,0,0,0,0,0,1000-1999
3094,50.0,noida,1.0,1,-1,2,1,-1,-1,1.0,Maxblis Grand Wellington Sector 75,492.0,1.0,0,0,0,0,0,1000-1999
3095,245.0,noida,0.3333333333333333,0,45,4,2,1,3,3.0,"Jaypee Greens Kalypso Court Goberdhanpur, Sector 128",2325.0,8.0,0,1,0,0,0,1000-1999
3096,100.0,noida,0.7368421052631579,2,-1,3,0,-1,-1,3.0,"Sector 133, Noida Express Way",1212.8,14.0,0,0,0,0,0,1000-1999
3097,140.0,noida,0.1363636363636364,1,45,3,3,1,3,3.0,"Eldeco Olympia Sector 93A, Noida Express Way",1324.0,3.0,0,0,0,0,1,1000-1999
3098,530.0,noida,0.9545454545454546,1,45,5,4,1,3,4.0,"ACE Parkway Sector 150, Pusta Road",4074.4,21.0,1,1,0,0,1,1000-1999
3099,350.0,noida,,0,-1,4,4,1,3,4.0,"ATS Pristine Sector 150, Pusta Road",2560.0,,0,0,0,0,0,1000-1999
3100,175.0,noida,0.25,1,45,3,3,1,3,3.0,Brahmaputra Apartment Sector 29,2000.0,1.0,0,1,1,0,0,1000-1999
3101,80.0,noida,0.04545454545454546,1,0,2,2,-1,0,2.0,Antriksh Golf View Sector 78,1212.0,1.0,0,0,1,0,0,1000-1999
3102,90.0,noida,0.25,0,-1,2,2,-1,-1,3.0,Sector 34,1200.0,1.0,0,0,0,0,0,1000-1999
3103,55.0,noida,0.8333333333333334,1,-1,2,1,-1,-1,2.0,"East Avenue Grand Baraula, Sector 49, Dadri Road",788.0,5.0,0,0,0,0,0,1000-1999
3104,105.0,noida,0.7142857142857143,1,45,3,3,1,3,3.0,Prateek Laurel Sector 120,1080.0,10.0,0,1,0,0,0,1000-1999
3105,77.0,noida,0.4090909090909091,1,45,2,4,1,3,3.0,Trident Embassy Noida Extension,1250.0,9.0,0,0,1,0,0,1000-1999
3106,170.0,noida,0.7777777777777778,1,0,3,4,1,3,3.0,"Gaur Sportswood Sector 79, Dadri Road",1480.0,21.0,0,0,1,0,0,1000-1999
3107,230.0,noida,0.4583333333333333,1,-1,2,1,-1,-1,2.0,"Supernova Spira Sector 94, Noida Express Way",1230.0,33.0,0,0,0,0,0,1000-1999
3108,35.0,noida,0.25,1,90,2,1,1,0,3.0,Noida Extension Block A,600.0,1.0,1,1,1,0,0,1000-1999
3109,75.0,noida,0.4545454545454545,0,-1,2,2,-1,-1,3.0,"Sector 107, Dadri Road",1080.0,10.0,1,0,0,0,0,1000-1999
3110,220.0,noida,0.8,1,-1,4,5,-1,-1,4.0,"Sunworld Arista Sector 168, Noida Express Way",2872.0,12.0,0,0,0,0,0,1000-1999
3111,37.0,noida,0.5625,2,90,1,1,-1,0,1.0,"Ajnara Elements Sector 137, Noida Express Way",300.0,9.0,0,0,1,0,0,1000-1999
3112,135.0,noida,0.6666666666666666,0,90,2,0,1,0,2.0,Sector 29,1400.0,2.0,0,0,0,0,0,1000-1999
3113,205.0,noida,0.3636363636363636,1,45,4,4,1,3,4.0,"Supertech Emerald Court Sector 93A, Noida Express Way",2200.0,4.0,0,1,0,0,0,1000-1999
3114,58.0,noida,0.7857142857142857,2,90,1,2,1,3,,Spectrum Metro Sector 75,600.0,11.0,0,1,1,0,0,1000-1999
3115,62.0,noida,0.631578947368421,1,0,2,3,-1,-1,3.0,"Paras Tierea Sector 137, Noida Express Way",1210.0,12.0,0,1,1,0,1,1000-1999
3116,130.0,noida,0.875,1,90,3,3,1,3,3.0,Mahagun Maple Sector 50,1260.0,14.0,0,0,1,0,0,1000-1999
3117,72.0,noida,0.2,0,-1,2,0,-1,0,3.0,"Logix Blossom County Sector 137, Noida Express Way",1134.4,4.0,0,0,1,0,0,1000-1999
3118,65.0,noida,0.9375,0,-1,4,0,-1,-1,3.0,"Sikka Karnam Greens Sector 143 B, Noida Express Way",1184.0,15.0,0,0,0,0,0,1000-1999
3119,330.0,noida,0.1470588235294118,1,90,3,3,1,3,3.0,Mahagun Mezzaria Sector 78,1781.0,5.0,0,1,1,0,1,1000-1999
3120,180.0,noida,0.9473684210526315,1,45,3,3,1,3,3.0,Griha Pravesh Sector 77,1820.8,18.0,0,1,0,0,0,1000-1999
3121,92.0,noida,0.631578947368421,0,90,2,4,-1,3,3.0,Prateek Wisteria Sector 77,1157.0,12.0,0,1,1,0,0,1000-1999
3122,85.0,noida,0.2857142857142857,1,-1,2,0,-1,-1,3.0,Krishna Apra Residency Sector 61Block E,1160.0,2.0,0,0,0,0,0,1000-1999
3123,86.0,noida,0.2857142857142857,1,-1,2,0,-1,-1,3.0,Krishna Apra Residency Sector 61Block E,1160.0,2.0,0,0,0,0,0,1000-1999
3124,86.0,noida,0.1428571428571428,1,-1,2,0,-1,-1,3.0,Krishna Apra Residency Sector 61Block E,1160.0,1.0,0,0,0,0,0,1000-1999
3125,150.0,noida,0.6590909090909091,1,0,1,1,1,3,2.0,"Super Nova East Sector 94, Noida Express Way",980.0,29.0,0,1,1,0,0,1000-1999
3126,90.0,noida,0.7857142857142857,1,270,2,3,1,3,3.0,Sector 16,1259.2,11.0,0,1,1,0,1,1000-1999
3127,90.0,noida,0.85,0,-1,3,0,1,-1,3.0,Sector 77,1176.0,17.0,0,0,0,0,0,1000-1999
3128,350.0,noida,0.7777777777777778,1,45,5,4,1,3,4.0,"Eldeco Sylvan View Sector 93A, Noida Express Way",2900.0,7.0,0,1,0,0,1,1000-1999
3129,145.0,noida,0.3333333333333333,0,90,3,3,1,3,3.0,Mahagun Moderne Sector 78,1162.0,7.0,0,1,0,0,1,1000-1999
3130,110.0,noida,0.4347826086956522,1,45,2,3,1,3,2.0,Mahagun Moderne Sector 78,1000.0,10.0,0,0,1,0,0,1000-1999
3131,75.0,noida,0.9545454545454546,1,-1,2,3,-1,-1,3.0,"Amrapali Sapphire Sector 45, Noida Express Way",1112.0,21.0,1,0,1,0,0,1000-1999
3132,85.0,noida,0.56,1,-1,2,0,-1,-1,3.0,"3C Lotus Panache Sector 110, Dadri Road",1132.0,14.0,0,0,0,0,0,1000-1999
3133,135.0,noida,0.35,0,90,5,6,-1,3,4.0,Prateek Wisteria Sector 77,1690.0,7.0,0,1,1,0,1,1000-1999
3134,500.0,noida,0.9565217391304348,1,90,5,6,1,3,4.0,"Eldeco Olympia Sector 93A, Noida Express Way",5400.0,22.0,0,1,0,0,0,1000-1999
3135,80.0,noida,0.4,1,45,3,4,-1,3,3.0,Greater Noida West,1192.0,8.0,0,0,1,0,0,1000-1999
3136,61.0,noida,0.5263157894736842,0,-1,2,3,-1,-1,2.0,"Supertech Ecociti Sector 137, Noida Express Way",865.6,10.0,0,1,1,0,1,1000-1999
3137,,noida,0.0,1,-1,2,0,-1,-1,3.0,"Arun Vihar Sector 37, Golf course Metro",1520.0,0.0,0,0,0,0,0,1000-1999
3138,300.0,noida,1.0,1,45,3,2,1,3,3.0,"Jaypee Greens Imperial Court Sector 128, Noida Express Way",2112.0,2.0,0,1,0,0,0,1000-1999
3139,22.5,noida,0.7619047619047619,1,-1,1,1,-1,0,1.0,"Urbtech Xaviers Sector 168, Noida Express Way",400.0,16.0,0,0,1,0,0,1000-1999
3140,102.0,noida,0.36,0,45,2,4,-1,3,3.0,"Sikka Kimantra Greens Sector 79, Dadri Road",950.0,9.0,1,1,1,0,1,1000-1999
3141,,noida,0.75,0,-1,2,1,-1,0,2.0,"Taj Expressway, Greater Noida West",715.0,3.0,0,0,0,0,0,1000-1999
3142,92.0,noida,0.25,0,-1,3,2,-1,-1,3.0,Amrapali Centurian Park Low Rise Noida Extension,1280.0,1.0,0,0,0,0,0,1000-1999
3143,70.0,noida,0.25,1,-1,3,0,-1,-1,3.0,"Sector 107, Dadri Road",960.0,1.0,0,0,0,0,0,1000-1999
3144,150.0,noida,1.0,0,90,3,3,-1,0,3.0,"Gulshan Ikebana Sector 143, Noida Express Way",1356.0,3.0,0,1,1,0,0,1000-1999
3145,175.0,noida,0.75,1,315,3,3,-1,3,3.0,AVS Orchard Sector 77,2350.0,15.0,1,1,0,0,0,1000-1999
3146,62.0,noida,0.4444444444444444,0,90,3,4,-1,-1,3.0,Gaur City 2 12th Avenue Noida Extension,980.0,12.0,0,0,1,0,0,1000-1999
3147,85.0,noida,0.875,2,-1,2,0,-1,-1,3.0,Krishna Apra Residency Sector 61Block E,1052.0,7.0,0,0,0,0,0,1000-1999
3148,80.0,noida,0.2857142857142857,1,-1,2,0,-1,-1,3.0,Krishna Apra Residency Sector 61Block E,1080.0,2.0,0,0,0,0,0,1000-1999
3149,82.0,noida,1.0,1,-1,2,0,-1,-1,3.0,Krishna Apra Residency Sector 61Block E,1160.0,7.0,0,0,0,0,0,1000-1999
3150,70.0,noida,0.45,1,-1,4,4,-1,-1,4.0,"Jaypee Aman Sector 151, Noida Express Way",1144.0,9.0,0,0,0,0,0,1000-1999
3151,72.9,noida,0.5,1,90,2,2,1,1,2.0,Indraprastha Villa Sector 61Block E,1100.0,4.0,0,1,1,0,0,1000-1999
3152,116.0,noida,0.4545454545454545,0,270,3,3,-1,3,3.0,"Supertech Emerald Court Sector 93A, Noida Express Way",1400.0,5.0,0,0,1,0,0,1000-1999
3153,110.0,noida,0.5555555555555556,1,45,3,5,1,0,3.0,Varun Apartments C Block,1400.0,5.0,0,1,0,0,0,1000-1999
3154,325.0,noida,1.0,2,-1,2,3,1,3,3.0,"Sector 15A, Noida Express Way",1520.0,2.0,0,1,0,0,0,1000-1999
3155,105.0,noida,0.6666666666666666,1,90,2,2,0,3,3.0,Lord Mahavira Apartment Sector 29,1400.0,2.0,0,0,1,0,0,1000-1999
3156,135.0,noida,0.05263157894736842,0,-1,5,2,1,0,4.0,"Jaypee Greens Kensington Heights Sector 133, Noida Express Way",1848.0,1.0,1,0,0,0,0,1000-1999
3157,50.0,noida,0.2941176470588235,0,45,2,2,1,3,2.0,"Jaypee Kosmos Sector 134, Noida Express Way",930.0,5.0,0,0,1,0,0,1000-1999
3158,125.0,noida,1.0,1,-1,4,0,-1,-1,3.0,Arihant Arden Noida Extension,1400.0,19.0,0,0,0,0,0,1000-1999
3159,425.0,noida,0.3461538461538461,1,45,4,4,1,3,4.0,"ATS One Hamlet Sector 104, Noida Express Way",3150.0,9.0,0,1,1,0,1,1000-1999
3160,62.0,noida,0.8571428571428571,0,90,2,4,-1,3,2.0,Prateek Wisteria Sector 77,800.0,12.0,0,1,1,0,1,1000-1999
3161,71.0,noida,0.7857142857142857,0,90,2,4,-1,3,2.0,Prateek Wisteria Sector 77,909.0,11.0,0,1,1,0,1,1000-1999
3162,86.0,noida,0.5555555555555556,0,90,2,4,-1,3,3.0,Prateek Wisteria Sector 77,1200.0,10.0,0,1,1,0,1,1000-1999
3163,155.0,noida,0.8,0,-1,3,0,-1,-1,3.0,Apex Athena Sector 75,1385.6,20.0,0,0,0,0,0,1000-1999
3164,42.0,noida,0.2631578947368421,1,90,2,3,-1,-1,2.0,Gardenia Glory Sector 46,760.0,5.0,0,1,1,0,1,1000-1999
3165,58.7,noida,0.6428571428571429,2,90,1,2,1,3,,Spectrum Metro Sector 75,600.0,9.0,0,1,1,0,0,1000-1999
3166,42.0,noida,0.1578947368421053,1,-1,2,3,-1,-1,2.0,"Paras Tierea Sector 137, Noida Express Way",740.0,3.0,0,1,1,0,1,1000-1999
3167,85.0,noida,0.625,1,90,4,3,-1,3,3.0,Sikka Karmic Greens Sector 78,1010.0,10.0,1,1,1,0,1,1000-1999
3168,135.0,noida,0.2857142857142857,1,45,3,2,1,3,3.0,"NRI Residency Sector 45, Noida Express Way",1420.0,4.0,0,1,0,0,0,1000-1999
3169,120.0,noida,0.3333333333333333,0,90,4,3,-1,0,3.0,ABA Cherry County Noida Extension,1245.0,9.0,0,1,1,0,1,1000-1999
3170,50.0,noida,0.8823529411764706,1,90,2,1,1,3,1.0,Maxblis Grand Wellington Sector 75,492.0,15.0,0,0,1,0,0,1000-1999
3171,52.0,noida,0.2105263157894737,1,45,2,2,-1,3,2.0,Palm Olympia Noida Extension,700.0,4.0,0,1,1,0,1,1000-1999
3172,125.0,noida,0.1428571428571428,1,225,3,3,1,3,3.0,"Gaur Grandeur Sector 119, Pusta Road",1391.2,2.0,0,0,1,0,0,1000-1999
3173,120.0,noida,0.8,1,-1,3,4,-1,-1,3.0,AVS Orchard Sector 77,1850.0,16.0,1,1,1,0,0,1000-1999
3174,270.0,noida,0.3214285714285715,1,45,3,3,1,3,3.0,Cleo County Sector 121,1338.0,9.0,0,1,0,0,0,1000-1999
3175,33.0,noida,0.8571428571428571,0,0,1,1,1,3,1.0,"Paras Tierea Sector 137, Noida Express Way",396.0,24.0,0,0,1,0,0,1000-1999
3176,37.0,noida,0.6428571428571429,0,90,2,3,1,3,2.0,Noida Extension,860.0,18.0,1,1,0,0,0,1000-1999
3177,90.0,noida,0.2307692307692308,0,90,2,2,-1,2,3.0,"Jaypee Greens Garden Isles Sector 133, Noida Express Way",1472.0,9.0,1,1,0,0,0,1000-1999
3178,70.0,noida,0.3333333333333333,0,90,2,3,-1,3,2.0,Civitech Sampriti Sector 77,1000.0,5.0,0,1,1,0,1,1000-1999
3179,300.0,noida,,1,-1,3,0,1,0,3.0,Sector 78,2000.0,,1,0,0,0,0,1000-1999
3180,95.0,noida,0.2,0,90,2,4,-1,3,3.0,Prateek Wisteria Sector 77,1134.0,3.0,0,1,1,0,1,1000-1999
3181,120.0,noida,0.6,2,90,4,3,1,3,3.0,"Sikka Kimantra Greens Sector 79, Dadri Road",1173.0,15.0,0,1,1,0,1,1000-1999
3182,135.0,noida,0.3333333333333333,2,45,3,3,-1,3,3.0,ATS Homekraft Happy Trails Noida Extension,1145.0,9.0,0,1,0,0,1,1000-1999
3183,180.0,noida,0.0,0,90,3,0,1,3,3.0,"Arun Vihar Arun Vihar, Sector 37, Golf course Metro",1800.0,0.0,0,1,1,0,0,1000-1999
3184,40.0,noida,0.1764705882352941,1,-1,2,0,-1,-1,2.0,AIG Park Avenue Noida Extension,748.0,3.0,0,0,0,0,0,1000-1999
3185,34.0,noida,0.2222222222222222,1,-1,2,0,-1,-1,2.0,AIG Park Avenue Noida Extension,748.0,4.0,0,0,0,0,0,1000-1999
3186,43.0,noida,0.1785714285714286,1,-1,2,0,-1,-1,2.0,AIG Park Avenue Noida Extension,748.0,5.0,0,0,0,0,0,1000-1999
3187,45.0,noida,0.75,1,-1,2,0,-1,-1,2.0,AIG Park Avenue Noida Extension Block A,748.0,15.0,0,0,0,0,0,1000-1999
3188,75.0,noida,0.8947368421052632,0,90,2,4,-1,0,3.0,Nirala Greenshire Mart Noida Extension,1158.0,17.0,0,1,1,0,1,1000-1999
3189,80.0,noida,1.0,1,45,2,2,1,3,2.0,"Jaypee Greens Pavilion Court Sector 128, Noida Express Way",1080.0,2.0,0,1,0,0,0,1000-1999
3190,45.0,noida,0.2105263157894737,0,90,2,3,1,3,2.0,Habitech Panchtatva Noida Extension,710.0,4.0,0,1,0,0,0,1000-1999
3191,71.0,noida,0.0,0,90,2,4,-1,3,2.0,Prateek Wisteria Sector 77,773.0,0.0,0,1,1,0,1,1000-1999
3192,99.0,noida,0.8,0,90,2,4,-1,3,3.0,Prateek Wisteria Sector 77,1134.0,12.0,0,1,1,0,1,1000-1999
3193,70.0,noida,0.5882352941176471,0,-1,3,3,-1,-1,3.0,"Jaypee Kosmos Sector 134, Noida Express Way",1180.0,10.0,0,0,0,0,0,1000-1999
3194,325.0,noida,0.5,1,45,4,3,1,3,4.0,"Prateek Stylome Sadarpur, Sector 45, Noida Express Way",3000.0,9.0,0,1,0,0,1,1000-1999
3195,58.0,noida,0.5,0,-1,2,2,-1,-1,2.0,"Antriksh Golf City Sector 150, Pusta Road",557.0,10.0,0,0,0,0,0,1000-1999
3196,59.0,noida,0.05263157894736842,0,90,2,4,-1,0,2.0,Nirala Greenshire Mart Noida Extension,960.0,1.0,0,1,1,0,1,1000-1999
3197,29.5,noida,0.5714285714285714,1,-1,1,0,-1,-1,1.0,ADITYA CELEBRITY HOMES Sector 76,440.0,8.0,0,0,0,0,0,1000-1999
3198,30.0,noida,0.4285714285714285,2,-1,1,0,-1,-1,1.0,ADITYA CELEBRITY HOMES Sector 76,440.0,6.0,1,0,0,0,0,1000-1999
3199,16.7,noida,0.2380952380952381,0,-1,1,0,-1,-1,1.0,"The Golden Palm Sector 168, Noida Express Way",256.8,5.0,0,0,0,0,0,1000-1999
3200,56.0,noida,0.2058823529411765,0,-1,2,3,-1,0,2.0,Ajnara Ambrosia Sector 118,624.0,7.0,0,1,0,0,0,1000-1999
3201,21.0,noida,0.2258064516129032,2,-1,1,0,-1,-1,1.0,"The Golden Palm Sector 168, Noida Express Way",404.8,7.0,1,0,0,0,0,1000-1999
3202,21.0,noida,0.3870967741935484,2,-1,1,0,-1,-1,1.0,"The Golden Palm Sector 168, Noida Express Way",404.8,12.0,0,0,0,0,0,1000-1999
3203,66.0,noida,0.5263157894736842,1,45,2,3,1,3,2.0,Supertech Capetown Sector 74,865.6,10.0,0,1,0,0,0,1000-1999
3204,145.0,noida,0.25,1,90,3,3,1,0,3.0,Express Zenith Sector 77,1595.0,4.0,0,1,1,0,1,1000-1999
3205,,noida,0.8947368421052632,1,45,2,4,0,0,3.0,Centurian Park Terrace Homes Noida Extension,948.0,17.0,0,1,0,0,0,1000-1999
3206,70.0,noida,0.1578947368421053,1,90,2,5,1,3,2.0,Supertech Capetown Sector 74,920.0,3.0,0,1,0,0,0,1000-1999
3207,78.0,noida,0.44,0,90,2,4,-1,0,3.0,Ace Aspire Noida Extension,1125.0,11.0,0,1,1,0,1,1000-1999
3208,65.0,noida,0.6190476190476191,1,-1,2,0,-1,3,2.0,Supertech Capetown Sector 74,920.0,13.0,0,0,0,0,0,1000-1999
3209,30.0,noida,0.5,1,-1,1,0,-1,-1,1.0,ADITYA CELEBRITY HOMES Sector 76,440.0,7.0,0,0,0,0,0,1000-1999
3210,20.6,noida,0.3142857142857143,2,-1,1,0,-1,-1,1.0,"The Golden Palm Sector 168, Noida Express Way",396.0,11.0,0,0,0,0,0,1000-1999
3211,162.0,noida,0.7,0,45,4,3,1,3,3.0,AVS Orchard Sector 77,1750.0,14.0,1,1,0,0,1,1000-1999
3212,120.0,noida,0.5,1,90,2,4,-1,-1,3.0,Maxblis White House Sector 75,1112.0,9.0,0,1,1,0,1,1000-1999
3213,62.0,noida,0.4210526315789473,1,45,2,3,1,3,2.0,Supertech Capetown Sector 74,744.0,8.0,0,1,0,0,0,1000-1999
3214,21.0,noida,0.6774193548387096,1,-1,1,0,-1,-1,1.0,"The Golden Palm Sector 168, Noida Express Way",404.8,21.0,0,0,0,0,0,1000-1999
3215,77.0,noida,0.7777777777777778,1,45,2,3,-1,3,2.0,"Omaxe Grandwoods Sector 93B, Noida Express Way",1000.0,7.0,0,1,0,0,0,1000-1999
3216,113.0,noida,0.3888888888888889,0,90,3,4,1,3,3.0,AVS Orchard Sector 77,1327.0,7.0,0,1,1,0,1,1000-1999
3217,95.0,noida,0.6111111111111112,1,90,2,4,-1,-1,2.0,Maxblis White House Sector 75,948.0,11.0,0,1,1,0,1,1000-1999
3218,120.0,noida,0.1142857142857143,2,45,1,1,1,3,,"Supertech Supernova Spira Residences Sector 94, Noida Express Way",800.0,4.0,0,1,1,0,0,1000-1999
3219,82.0,noida,0.631578947368421,1,90,2,3,1,3,3.0,Sector 74,1036.0,12.0,0,1,0,0,0,1000-1999
3220,70.0,noida,0.1904761904761905,1,45,2,4,1,3,2.0,Panchsheel Greens 2 Noida Extension Block B,915.0,4.0,0,1,1,0,0,1000-1999
3221,80.0,noida,0.25,1,45,3,3,1,3,3.0,Nirala Aspire Noida Extension Block A,813.0,5.0,0,0,0,0,1,1000-1999
3222,66.0,noida,0.25,1,45,2,2,1,3,2.0,Nirala Aspire Noida Extension Block A,890.0,5.0,0,0,0,0,1,1000-1999
3223,300.0,noida,0.0,2,-1,3,1,-1,-1,3.0,"Jaypee Greens Sultanpur, Sector 128, Noida Express Way",0.0,0.0,0,0,0,0,0,1000-1999
3224,145.0,noida,0.8,0,45,3,2,1,3,3.0,"Supertech Emerald Court Sector 93A, Noida Express Way",1580.0,8.0,0,1,0,0,1,1000-1999
3225,75.0,noida,0.3809523809523809,0,45,2,3,-1,3,3.0,Supertech Capetown Sector 74,1050.0,8.0,0,1,1,0,1,1000-1999
3226,110.0,noida,0.3888888888888889,1,90,3,4,-1,3,3.0,Indosam 75 Sector 75,1225.0,7.0,1,1,1,0,1,1000-1999
3227,100.0,noida,1.0,1,90,3,3,-1,3,3.0,"Paras Tierea Sector 137, Noida Express Way",1520.0,4.0,0,1,0,0,0,1000-1999
3228,75.0,noida,0.0,2,-1,2,3,-1,-1,2.0,Homes 121 Sector 121,1016.0,0.0,0,0,0,0,0,1000-1999
3229,138.0,noida,0.5,1,90,4,2,0,0,3.0,Sanchar Vihar C Block,1640.0,2.0,0,1,0,0,0,1000-1999
3230,175.0,noida,1.0,1,-1,3,3,1,3,3.0,"Gulshan Ikebana Sector 143, Noida Express Way",1600.0,3.0,0,1,0,0,1,1000-1999
3231,43.5,noida,0.1052631578947368,1,90,2,3,1,3,2.0,Habitech Panchtatva Noida Extension,790.0,2.0,0,1,0,0,0,1000-1999
3232,142.0,noida,0.4571428571428571,1,-1,3,0,-1,-1,3.0,Sector 75,1328.0,16.0,0,0,0,0,0,1000-1999
3233,58.0,noida,0.08333333333333333,0,-1,2,3,-1,0,2.0,Noida Extension,912.0,2.0,0,1,0,0,1,1000-1999
3234,194.0,noida,0.8,0,0,4,4,-1,3,4.0,"Prateek Fedora Sector 61, Ashok Marg",2050.0,12.0,0,1,0,0,1,1000-1999
3235,107.0,noida,0.7142857142857143,1,90,2,2,1,3,2.0,Mahagun Moderne Sector 78,937.0,15.0,0,1,0,0,1,1000-1999
3236,125.0,noida,,-1,-1,0,0,-1,-1,2.0,3C Lotus Boulevard Sector 100,906.4000000000001,,0,0,0,0,0,1000-1999
3237,175.0,noida,0.0,0,45,3,3,1,3,3.0,"Arun Vihar Arun Vihar, Sector 37, Golf course Metro",1850.0,0.0,0,1,1,0,0,1000-1999
3238,40.0,noida,0.0,2,90,2,2,-1,0,2.0,"Bamaatech Sai Sharnam Apartment Sector 53 Block A, Ashok Marg",950.0,0.0,1,0,0,0,0,1000-1999
3239,65.0,noida,0.96,0,-1,2,0,1,-1,3.0,"Sector 137, Noida Express Way",1064.0,24.0,0,0,0,0,0,1000-1999
3240,90.0,noida,0.5333333333333333,1,90,2,2,-1,3,2.0,"Grace Sector 61, Ashok Marg",1300.0,8.0,0,1,0,0,0,1000-1999
3241,58.0,noida,0.9523809523809523,0,90,3,3,1,3,2.0,Mahagun Mywoods Noida Extension,950.0,20.0,0,1,0,0,0,1000-1999
3242,61.5,noida,0.6666666666666666,1,90,2,0,-1,3,2.0,Amrapali Princely Estate Sector 76,715.0,12.0,0,1,1,0,1,1000-1999
3243,85.0,noida,1.0,1,45,2,4,-1,3,2.0,Ace Aspire Noida Extension,1092.0,20.0,0,1,0,0,0,1000-1999
3244,95.5,noida,0.3181818181818182,1,-1,3,2,1,-1,3.0,Antriksh Golf View Sector 78,1719.0,7.0,0,1,1,0,1,1000-1999
3245,120.0,noida,0.6666666666666666,0,45,2,4,1,3,2.0,"Arun Vihar, Sector 37, Golf course Metro",1110.4,2.0,0,0,0,0,0,1000-1999
3246,66.0,noida,0.35,1,270,2,5,1,0,3.0,Amrapali Zodiac Sector 120,1060.0,7.0,0,0,1,0,0,1000-1999
