Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool,Group
916,90.0,pune,0.2758620689655172,1,90,2,1,1,0,2.0,Amanora Sterling Towers R4 Amanora Park Town,880.0,8.0,0,1,0,0,0,2000-2499
917,80.0,pune,0.1666666666666667,1,-1,2,0,-1,-1,2.0,"Vishrantwadi, Airport Road",800.0,1.0,0,0,0,0,0,2000-2499
918,85.0,pune,0.5714285714285714,1,90,2,1,1,1,3.0,"Bhojwani Jasmine Pimple Saudagar, Pimpri Chinchwad",800.0,4.0,0,1,1,0,0,2000-2499
919,40.0,pune,0.1666666666666667,0,135,2,1,-1,0,2.0,"Ostia Moshi gaon, Pimpri Chinchwad",563.0,2.0,1,0,1,0,0,2000-2499
920,89.0,pune,1.0,1,-1,2,2,-1,-1,2.0,Chintamani Pushkardeep Warje,749.0,11.0,0,0,0,0,0,2000-2499
921,50.0,pune,0.4,0,-1,2,0,-1,-1,2.0,38 Park Majestique Undri,696.0,6.0,0,0,0,0,0,2000-2499
922,65.0,pune,0.25,1,-1,2,2,0,1,2.0,Kubera Park Lullanagar,0.0,1.0,0,0,0,0,0,2000-2499
923,1300.0,pune,0.7,1,0,6,4,1,0,5.0,Sopan Baug,6080.0,7.0,0,1,1,0,0,2000-2499
924,123.0,pune,1.0,1,90,2,2,-1,0,2.0,Sahakar Nagar Parvati Paytha,800.0,6.0,1,1,0,0,0,2000-2499
925,92.0,pune,0.3,0,90,3,2,1,0,3.0,29 Gold Coast Tingre Nagar,980.0,3.0,1,0,1,0,0,2000-2499
926,40.0,pune,0.3636363636363636,0,90,1,1,1,0,1.0,Wakad,451.0,4.0,1,1,1,0,1,2000-2499
927,45.0,pune,0.9,1,-1,1,0,-1,-1,1.0,Alandi Road,458.4,9.0,0,0,0,0,0,2000-2499
928,300.0,pune,0.2,2,0,4,4,-1,0,3.0,Konark Enclave Bund Garden Road,1920.0,1.0,0,1,1,0,1,2000-2499
929,40.0,pune,0.7857142857142857,1,90,2,2,1,0,2.0,Silver Stone Handewadi,633.0,11.0,1,1,1,0,0,2000-2499
930,46.5,pune,,1,90,2,3,0,0,2.0,Palm Atlantis Wagholi,750.0,,0,1,0,0,0,2000-2499
931,57.0,pune,0.6666666666666666,1,90,2,2,1,1,2.0,"MY Home Punawale Punawale, Pimpri Chinchwad",840.0,8.0,0,1,1,0,1,2000-2499
932,39.0,pune,0.8571428571428571,0,45,1,1,-1,1,1.0,Jai HInd Residency Pune,484.0,6.0,0,1,1,0,0,2000-2499
933,430.0,pune,0.9,0,180,5,2,1,0,4.0,"Eon Waterfront EON Free Zone, Kharadi",3034.0,18.0,0,1,1,0,1,2000-2499
934,60.0,pune,0.3571428571428572,0,45,2,1,-1,1,2.0,Rohan Ananta Tathawade Pimpri Chinchwad,520.0,5.0,0,1,1,0,1,2000-2499
935,260.0,pune,0.625,1,0,3,1,1,0,3.0,Clover Water Garden Kalyani Nagar,1320.0,5.0,0,1,0,0,0,2000-2499
936,40.0,pune,0.7857142857142857,1,90,2,2,1,2,2.0,Handewadi,650.0,11.0,1,1,1,0,0,2000-2499
937,97.0,pune,,0,270,2,2,1,0,2.0,Malpani Vivanta Balewadi,737.0,,1,1,1,0,1,2000-2499
938,19.0,pune,0.6666666666666666,0,-1,1,1,-1,-1,1.0,Sara City Phase D Chakan,385.0,4.0,0,0,0,0,0,2000-2499
939,96.0,pune,0.4545454545454545,1,0,2,2,1,0,2.0,"Hari Ganga Vishrantwadi, Airport Road",900.0,5.0,0,1,0,0,1,2000-2499
940,75.0,pune,0.75,1,-1,2,2,-1,-1,2.0,Ganga Aurum Park Tathawade Pimpri Chinchwad,860.0,9.0,0,0,0,0,0,2000-2499
941,500.0,pune,0.6363636363636364,2,90,5,3,1,0,4.0,"L Artista Sopan Baug Society, Ghorpadi",3100.0,7.0,0,0,0,0,0,2000-2499
942,40.0,pune,1.0,0,90,1,2,-1,0,2.0,Shreeram Swapnapurti Handewadi,700.0,4.0,0,0,0,0,0,2000-2499
943,46.0,pune,0.6428571428571429,0,90,2,2,1,0,2.0,Kumar Pebble Park Hadapsar,713.0,9.0,0,1,0,0,0,2000-2499
944,65.0,pune,0.9285714285714286,0,90,2,1,0,0,2.0,"The Province Punawale, Pimpri Chinchwad",812.0,13.0,1,1,1,0,0,2000-2499
945,31.0,pune,0.1,0,90,2,1,1,0,2.0,Eiffel City Phase II Chakan,582.0,1.0,0,1,0,0,0,2000-2499
946,24.0,pune,0.5,0,-1,1,0,-1,-1,1.0,Navyangan Pirangut,413.6,6.0,0,0,0,0,0,2000-2499
947,42.0,pune,0.9166666666666666,1,90,1,1,-1,-1,1.0,"SKYi Songbirds Bhugaon, Bavdhan",497.0,11.0,0,1,1,0,0,2000-2499
948,25.0,pune,0.2,0,45,1,1,-1,0,1.0,Krishna Kunj Apartment Shivane,750.0,1.0,0,0,1,0,0,2000-2499
949,160.0,pune,0.7777777777777778,0,90,3,2,1,0,3.0,Kumar Prospera Hadapsar,1228.0,14.0,1,1,1,0,1,2000-2499
950,40.5,pune,0.4166666666666667,0,90,2,2,1,0,2.0,NG Rathi Urbano Kesnand Road,686.0,5.0,1,1,1,0,0,2000-2499
951,70.0,pune,0.4166666666666667,0,90,2,1,1,1,2.0,Gera Adara Phase 2 Hinjewadi Rajiv Gandhi Infotech Park,900.0,10.0,0,0,0,0,0,2000-2499
952,195.0,pune,0.45,1,90,4,2,-1,1,3.0,Ganga Platino Kharadi,1700.0,9.0,0,1,1,0,1,2000-2499
953,21.5,pune,0.6,0,270,1,1,0,-1,1.0,Shivane,461.6,3.0,0,0,1,0,0,2000-2499
954,17.2,pune,0.5,0,-1,1,0,-1,0,1.0,Dhayari,492.0,2.0,0,0,0,0,0,2000-2499
955,250.0,pune,0.2727272727272727,1,90,4,3,-1,0,4.0,Karvenagar,1800.0,3.0,0,1,1,0,0,2000-2499
956,30.0,pune,0.875,1,270,1,2,-1,-1,1.0,Venkatesh Oxy Valley Wagholi,612.0,7.0,0,0,0,0,0,2000-2499
957,32.0,pune,1.0,0,-1,1,0,-1,-1,1.0,Sunrise Cooperative Housing Society Hadapsar,496.0,6.0,0,0,0,0,0,2000-2499
958,25.0,pune,0.2,1,-1,1,0,-1,-1,1.0,Monika Classic Hadapsar,469.6,1.0,0,0,0,0,0,2000-2499
959,88.0,pune,0.4166666666666667,0,90,2,1,1,0,2.0,Sucasa Society Wakad,950.0,5.0,0,1,1,0,1,2000-2499
960,72.0,pune,0.6363636363636364,2,-1,2,0,-1,-1,2.0,Tathawade Pimpri Chinchwad,616.0,7.0,0,0,0,0,0,2000-2499
961,80.0,pune,0.3333333333333333,1,45,2,2,-1,0,2.0,Laigude Alankapuri Nanded,780.0,3.0,0,1,1,0,1,2000-2499
962,62.0,pune,0.07142857142857142,0,90,3,3,1,0,3.0,Pandhari Nagar Handewadi,1122.0,1.0,1,1,1,0,0,2000-2499
963,39.9,pune,1.0,1,270,1,1,-1,0,1.0,"Maitri Park Bhugaon, Bavdhan",604.0,3.0,0,0,1,0,0,2000-2499
964,67.6,pune,0.4166666666666667,0,90,2,2,-1,0,2.0,Austin County Tathawade Pimpri Chinchwad,751.0,5.0,1,1,1,0,0,2000-2499
965,47.0,pune,0.2857142857142857,1,-1,1,0,-1,-1,1.0,"Nisarg Nirmiti Pimple Saudagar, Pimpri Chinchwad",468.0,2.0,0,0,0,0,0,2000-2499
966,42.0,pune,0.7142857142857143,0,-1,1,0,-1,-1,1.0,"Nisarg Nirmiti Pimple Saudagar, Pimpri Chinchwad",496.0,5.0,0,0,0,0,0,2000-2499
967,65.0,pune,0.1428571428571428,0,-1,2,0,-1,-1,2.0,"Nisarg Nirmiti Pimple Saudagar, Pimpri Chinchwad",720.0,1.0,0,0,0,0,0,2000-2499
968,40.0,pune,0.5,0,-1,2,0,-1,-1,2.0,Hari Vitthal Plaza Shivane,600.0,2.0,0,0,0,0,0,2000-2499
969,36.0,pune,0.1818181818181818,0,0,1,2,-1,1,1.0,Magnum Lifestyle Dhanori,486.0,2.0,0,1,1,0,1,2000-2499
970,,pune,0.8,0,-1,4,0,-1,-1,4.0,Sadashiv Peth,2000.0,4.0,0,0,0,0,0,2000-2499
971,32.0,pune,0.5833333333333334,0,90,2,0,-1,0,2.0,Urban Gram Pirangut Pirangut,600.0,7.0,0,0,0,0,0,2000-2499
972,25.0,pune,1.0,0,-1,1,0,-1,0,1.0,Chikhali Pimpri Chinchwad,440.0,3.0,0,0,0,0,0,2000-2499
973,52.0,pune,0.7272727272727273,0,90,2,1,-1,0,2.0,"GK Allure Ravet, Pimpri Chinchwad",664.0,8.0,1,1,1,0,0,2000-2499
974,81.0,pune,0.75,0,0,2,1,1,0,2.0,Kumar Piccadilly Wakad,805.0,9.0,0,0,1,0,0,2000-2499
975,98.0,pune,0.8181818181818182,0,90,2,3,1,0,2.0,Bibwewadi,847.0,9.0,0,1,0,0,1,2000-2499
976,75.0,pune,0.1428571428571428,2,-1,2,0,-1,-1,2.0,Balewadi,560.0,1.0,0,0,0,0,0,2000-2499
977,115.0,pune,0.09090909090909091,1,-1,2,0,-1,-1,2.0,Leela Garden Joggers Park,880.0,1.0,0,0,0,0,0,2000-2499
978,125.0,pune,0.5555555555555556,2,-1,2,0,-1,-1,2.0,Leela Garden Kalyani Nagar,814.4000000000001,5.0,0,0,0,0,0,2000-2499
979,125.0,pune,0.25,1,-1,2,0,-1,-1,2.0,Leela Garden Kalyani Nagar,1000.0,2.0,0,0,0,0,0,2000-2499
980,130.0,pune,0.2,1,-1,2,0,-1,-1,2.0,Leela Garden Kalyani Nagar,1000.0,2.0,0,0,0,0,0,2000-2499
981,130.0,pune,0.25,1,-1,2,0,-1,-1,2.0,Leela Garden Kalyani Nagar,1000.0,2.0,0,0,0,0,0,2000-2499
982,31.0,pune,0.3333333333333333,2,-1,2,1,-1,-1,2.0,Flora City Talegaon Dabhade,550.0,1.0,0,0,0,0,0,2000-2499
983,73.0,pune,0.8333333333333334,0,90,2,2,-1,0,2.0,"Sukhwani Coloronic Ravet, Pimpri Chinchwad",872.0,10.0,0,0,0,0,0,2000-2499
984,130.0,pune,0.6,2,90,3,0,1,3,3.0,Vishnu Vihar CHS Bibwewadi Kondhwa Road,875.0,3.0,0,0,1,0,0,2000-2499
985,80.0,pune,0.2727272727272727,2,90,2,2,-1,1,3.0,Shantiban Kondhwa,900.0,3.0,0,1,1,0,0,2000-2499
986,30.0,pune,0.5,0,-1,2,2,-1,-1,2.0,Shivane,797.0,2.0,0,0,0,0,0,2000-2499
987,84.0,pune,0.75,1,90,2,2,1,1,2.0,Nyati Esteban I Undri,1100.0,9.0,0,1,0,0,1,2000-2499
988,49.5,pune,0.6666666666666666,1,180,2,2,-1,-1,2.0,Lushlife Impero Handewadi,660.0,4.0,0,1,1,0,0,2000-2499
989,270.0,pune,0.8181818181818182,1,270,4,2,1,1,4.0,Brahma Suncity Platinum Kalyani Nagar,2000.0,9.0,0,1,0,0,0,2000-2499
990,250.0,pune,0.6363636363636364,0,0,3,0,1,0,3.0,Kumar Sienna Magarpatta,1750.0,7.0,0,1,0,0,1,2000-2499
991,64.0,pune,,0,270,2,2,1,0,2.0,MI CASA Undri,889.0,,1,1,0,0,0,2000-2499
992,51.3,pune,0.5833333333333334,0,90,2,2,1,1,2.0,"Little Earth Ravet, Pimpri Chinchwad",767.0,7.0,1,1,1,0,0,2000-2499
993,178.0,pune,0.6428571428571429,0,90,3,1,1,0,3.0,"Ganga Platino EON Free Zone, Kharadi",1400.0,9.0,0,1,1,0,1,2000-2499
994,35.0,pune,0.6,0,-1,2,0,-1,-1,2.0,SNR Verity Kalewadi Pimpri Chinchwad,840.0,3.0,0,0,0,0,0,2000-2499
995,75.0,pune,1.0,0,-1,3,1,1,-1,3.0,Lohegaon,1200.0,4.0,0,1,0,0,0,2000-2499
996,,pune,0.0,0,0,3,3,1,0,4.0,S S Platinum Park Undri,0.0,0.0,0,1,1,0,1,2000-2499
997,90.0,pune,0.4666666666666667,0,90,2,2,-1,1,2.0,Pebbles II Bavdhan,780.0,7.0,1,1,1,0,1,2000-2499
998,19.0,pune,0.7142857142857143,1,-1,1,0,-1,-1,1.0,Mauli Darshan Vadgaon BK,400.0,5.0,0,0,0,0,0,2000-2499
999,15.0,pune,0.4285714285714285,0,-1,1,1,-1,-1,1.0,Vadgaon,350.0,3.0,0,0,0,0,0,2000-2499
1000,30.0,pune,0.5,0,-1,1,0,-1,-1,1.0,Dreams Wisteria Pisoli,505.6,5.0,0,0,0,0,0,2000-2499
1001,70.0,pune,0.6666666666666666,1,-1,1,0,-1,-1,1.0,Success Towers Kharadi,448.0,2.0,0,0,0,0,0,2000-2499
1002,30.0,pune,0.75,0,-1,1,1,1,-1,1.0,Kharadi,440.0,3.0,0,0,0,0,0,2000-2499
1003,79.0,pune,0.4761904761904762,0,90,2,2,1,3,2.0,Megapolis Mystic Hinjawadi,800.0,10.0,0,0,1,0,0,2000-2499
1004,86.0,pune,0.5909090909090909,0,90,2,2,1,0,2.0,7 Plumeria Drive Tathawade Pimpri Chinchwad,800.0,13.0,1,1,0,0,0,2000-2499
1005,55.0,pune,1.0,1,-1,1,1,-1,-1,2.0,Tingre Nagar,700.0,3.0,0,0,0,0,0,2000-2499
1006,90.0,pune,0.0,1,270,2,1,1,1,2.0,Sudarshan Nagar Pimple Gurav,768.0,0.0,0,1,1,0,0,2000-2499
1007,500.0,pune,0.2,0,90,4,1,1,0,4.0,One North Hadapsar,3735.0,4.0,0,1,1,0,1,2000-2499
1008,75.0,pune,,0,-1,2,0,-1,-1,2.0,Sukhwani Skylines Wakad,730.0,,1,0,0,0,0,2000-2499
1009,90.0,pune,0.4545454545454545,1,270,3,2,1,1,3.0,Shreeyash Shree Woods Siddartha Nagar Dhanori,1000.0,5.0,0,0,0,0,1,2000-2499
1010,38.0,pune,0.9090909090909091,0,90,2,2,1,1,2.0,"Puro Homes Ravet, Pimpri Chinchwad",692.8000000000001,10.0,1,0,1,0,0,2000-2499
1011,33.0,pune,0.8181818181818182,0,90,1,2,1,1,1.0,"Puro Homes Ravet, Pimpri Chinchwad",491.2,9.0,1,0,1,0,0,2000-2499
1012,38.0,pune,0.8181818181818182,0,90,2,2,1,1,2.0,"Puro Homes Ravet, Pimpri Chinchwad",692.8000000000001,9.0,1,0,1,0,0,2000-2499
1013,70.0,pune,0.9090909090909091,0,90,3,3,1,1,3.0,"Godrej Nurture Mamurdi, Dehu Road",1200.0,10.0,1,0,1,0,0,2000-2499
1014,33.0,pune,0.4545454545454545,0,90,2,1,1,1,1.0,"Sukhwani Shivom Kiwale, Dehu Road",520.0,5.0,1,0,1,0,0,2000-2499
1015,40.0,pune,0.4545454545454545,0,90,2,2,1,1,2.0,"My Home Kiwale Kiwale, Dehu Road",712.8000000000001,5.0,1,1,0,0,0,2000-2499
1016,65.0,pune,0.4545454545454545,0,90,3,3,1,1,3.0,"Legacy Crest Punawale, Pimpri Chinchwad",1000.0,5.0,1,0,1,0,0,2000-2499
1017,14.0,pune,0.3333333333333333,0,-1,1,0,-1,-1,1.0,Manjari BK,256.0,1.0,0,0,0,0,0,2000-2499
1018,25.0,pune,0.9,0,-1,1,1,0,-1,1.0,Sara Sanskruti Kharabwadi,360.0,9.0,0,0,0,0,0,2000-2499
1019,30.0,pune,0.8333333333333334,0,-1,2,0,-1,-1,2.0,Khadakwasla,560.0,5.0,0,0,0,0,0,2000-2499
1020,150.0,pune,1.0,0,90,3,3,1,0,3.0,7 Plumeria Drive Tathawade Pimpri Chinchwad,1131.0,3.0,1,1,0,0,0,2000-2499
1021,78.0,pune,0.5,0,-1,2,1,1,0,2.0,Camp,800.0,1.0,0,0,0,0,0,2000-2499
1022,97.0,pune,0.5,0,0,2,2,1,1,2.0,"Nyati Elysia EON Free Zone, Kharadi",790.0,14.0,0,1,0,0,1,2000-2499
1023,50.0,pune,0.4166666666666667,0,90,2,0,1,2,2.0,Godrej Prana Undri,730.0,5.0,0,1,1,0,0,2000-2499
1024,185.0,pune,0.7857142857142857,0,90,3,1,1,1,3.0,Presidia NIBM Road,1294.0,11.0,1,0,1,0,0,2000-2499
1025,190.0,pune,0.8125,0,90,3,2,1,1,4.0,Presidia NIBM Road,1302.0,13.0,1,1,0,0,0,2000-2499
1026,30.0,pune,0.6666666666666666,2,45,2,0,-1,1,2.0,Vastushodh Anandgram Yavat,750.0,2.0,0,1,0,0,0,2000-2499
1027,105.0,pune,0.2857142857142857,0,90,3,2,1,0,3.0,"Namrata Magic Pimple Saudagar, Pimpri Chinchwad",1200.0,2.0,0,1,0,0,0,2000-2499
1028,36.0,pune,0.04761904761904762,0,-1,1,0,-1,-1,1.0,Kolte Patil Life Republic Hinjawadi,365.6,1.0,0,0,0,0,0,2000-2499
1029,55.0,pune,0.5714285714285714,0,90,2,1,1,0,2.0,Archana Kohinoor Glory Mohammed Wadi,720.0,8.0,1,1,1,0,1,2000-2499
1030,84.0,pune,0.6666666666666666,1,90,2,2,1,0,2.0,Konark Krish 2 Keshav Nagar Mundhwa,890.0,8.0,0,0,1,0,0,2000-2499
1031,115.0,pune,0.7272727272727273,0,90,3,2,1,0,3.0,Yashwin Encore Kemse Vasti,950.0,16.0,0,1,0,0,1,2000-2499
1032,23.0,pune,0.125,1,0,2,3,-1,1,1.0,The Reino Talegaon Dabhade,474.0,1.0,0,1,1,0,1,2000-2499
1033,46.0,pune,0.8,1,90,1,1,-1,0,1.0,Gulmohar Orion Hadapsar,912.0,4.0,0,1,0,0,1,2000-2499
1034,120.0,pune,0.4545454545454545,1,90,3,2,1,0,3.0,Surya Span O Life Kharadi,1150.0,5.0,0,1,1,0,0,2000-2499
1035,83.0,pune,0.8095238095238095,2,90,2,2,1,0,3.0,Megapolis Sangria Towers Hinjawadi,1044.0,17.0,0,1,0,0,0,2000-2499
1036,145.0,pune,0.8620689655172413,0,90,3,3,-1,0,3.0,Blue Ridge Phase 1 Hinjewadi Rajiv Gandhi Infotech Park,1331.0,25.0,0,1,0,0,0,2000-2499
1037,52.0,pune,0.04166666666666666,0,90,1,1,1,0,1.0,Blue Ridge Hinjawadi,700.0,1.0,0,1,0,0,1,2000-2499
1038,40.0,pune,0.5,0,-1,2,0,-1,-1,2.0,Mannat Towers Kondhwa,480.0,2.0,0,0,0,0,0,2000-2499
1039,53.0,pune,0.5,0,-1,2,0,-1,-1,2.0,Mannat Towers Kondhwa,640.0,2.0,0,0,0,0,0,2000-2499
1040,239.0,pune,0.4444444444444444,0,90,4,4,1,0,4.0,Rahul Arcus Baner,2096.0,8.0,1,1,1,0,0,2000-2499
1041,70.0,pune,0.4545454545454545,1,-1,2,0,-1,-1,2.0,Brahma Majestic NIBM Road,880.0,5.0,0,0,0,0,0,2000-2499
1042,84.0,pune,0.5,1,90,2,2,-1,1,2.0,Aranya Bavdhan,820.0,3.0,1,1,1,0,0,2000-2499
1043,160.0,pune,1.0,1,225,2,1,1,0,2.0,Shirine Garden Cooperative Society ITI Road,930.0,6.0,0,0,0,0,0,2000-2499
1044,,pune,0.75,0,90,3,1,1,1,3.0,"Kolte-Patil Tuscan Estate EON Free Zone, Kharadi",1320.0,3.0,0,1,1,0,1,2000-2499
1045,17.0,pune,1.0,0,-1,1,1,-1,-1,1.0,Rajgurunagar,450.0,5.0,0,0,0,0,0,2000-2499
1046,28.0,pune,0.09090909090909091,0,90,1,1,-1,-1,1.0,The Orchard Handewadi Road,550.0,1.0,0,1,1,0,0,2000-2499
1047,70.0,pune,0.3636363636363636,1,-1,2,0,-1,-1,2.0,Brahma Majestic NIBM Road,880.0,4.0,0,0,0,0,0,2000-2499
1048,70.0,pune,0.8571428571428571,0,-1,2,0,-1,-1,2.0,Brahma Majestic NIBM Road,880.0,6.0,0,0,0,0,0,2000-2499
1049,72.0,pune,1.0,0,-1,2,0,-1,-1,2.0,Brahma Majestic NIBM Road,880.0,2.0,0,0,0,0,0,2000-2499
1050,74.0,pune,0.625,2,-1,2,0,-1,-1,2.0,"10 Elite Pimple Gurav, Pimpri Chinchwad",704.0,5.0,0,0,0,0,0,2000-2499
1051,77.0,pune,1.0,2,-1,2,0,-1,-1,2.0,"10 Elite Pimple Gurav, Pimpri Chinchwad",828.8000000000001,9.0,0,0,0,0,0,2000-2499
1052,70.0,pune,1.0,0,-1,2,0,-1,-1,2.0,"10 Elite Pimple Gurav, Pimpri Chinchwad",832.0,11.0,0,0,0,0,0,2000-2499
1053,75.0,pune,0.0,0,-1,2,0,-1,-1,2.0,"10 Elite Pimple Gurav, Pimpri Chinchwad",701.6,0.0,0,0,0,0,0,2000-2499
1054,76.0,pune,0.4545454545454545,0,-1,3,0,-1,-1,2.0,"10 Elite Pimple Gurav, Pimpri Chinchwad",800.0,5.0,0,0,0,0,0,2000-2499
1055,76.0,pune,1.0,2,-1,2,0,-1,-1,2.0,"10 Elite Pimple Gurav, Pimpri Chinchwad",828.8000000000001,9.0,0,0,0,0,0,2000-2499
1056,299.0000000000001,pune,1.0,0,90,3,1,1,0,3.0,Shivajinagar,1320.0,6.0,1,0,1,0,0,2000-2499
1057,110.0,pune,0.9090909090909091,1,90,2,1,-1,0,2.0,"Sylvan Heights Sanewadi, Aundh",791.0,10.0,0,1,0,0,0,2000-2499
1058,68.0,pune,0.2857142857142857,0,270,2,2,-1,0,2.0,Rama Richwood Pimpri Colony,635.0,2.0,0,1,1,0,0,2000-2499
1059,58.0,pune,0.4,1,-1,1,1,-1,-1,1.0,Somwar Peth,530.0,2.0,0,0,0,0,0,2000-2499
1060,110.0,pune,0.3333333333333333,0,45,2,2,-1,0,3.0,Eisha Loreals Kondhwa,1100.0,3.0,0,1,1,0,1,2000-2499
1061,40.0,pune,0.6363636363636364,0,90,2,2,1,-1,2.0,Dreams Elina Handewadi Road,600.0,7.0,0,1,1,0,1,2000-2499
1062,42.0,pune,1.0,0,90,2,1,0,0,1.0,Skyways Esfera Lohegaon,489.0,11.0,0,0,1,0,0,2000-2499
1063,120.0,pune,0.09090909090909091,1,-1,2,0,-1,-1,2.0,"Hari Ganga Vishrantwadi, Airport Road",840.0,1.0,0,0,0,0,0,2000-2499
1064,62.0,pune,0.07142857142857142,0,90,3,3,1,0,3.0,Handewadi,1122.0,1.0,1,1,1,0,0,2000-2499
1065,,pune,0.7272727272727273,1,90,2,2,1,0,2.0,Pride World City Charholi BK,650.0,8.0,0,1,0,0,0,2000-2499
1066,45.0,pune,1.0,0,-1,1,0,-1,-1,1.0,DSK Ranwara Bavdhan,462.4,4.0,0,0,0,0,0,2000-2499
1067,45.0,pune,0.5333333333333333,0,-1,1,0,-1,-1,1.0,DSK Ranwara Patil Nagar Bavdhan,480.0,8.0,0,0,0,0,0,2000-2499
1068,47.0,pune,0.9090909090909091,0,-1,1,0,-1,-1,1.0,DSK Ranwara Bavdhan,524.0,10.0,0,0,0,0,0,2000-2499
1069,48.0,pune,0.5454545454545454,0,-1,1,0,-1,-1,1.0,DSK Ranwara Bavdhan,521.6,6.0,0,0,0,0,0,2000-2499
1070,420.0,pune,1.0,1,90,5,2,1,0,4.0,Panchshil Towers Kharadi,2650.0,35.0,0,1,1,0,1,2000-2499
1071,100.0,pune,0.3333333333333333,1,90,3,2,1,0,3.0,Nyati Evara 1 Undri,1250.0,4.0,0,1,1,0,0,2000-2499
1072,38.0,pune,0.3636363636363636,0,90,2,1,-1,-1,2.0,Kul Utsav Kondhwa,540.0,4.0,0,0,0,0,0,2000-2499
1073,38.0,pune,1.0,0,-1,1,2,-1,0,1.0,Katraj,500.0,3.0,0,0,1,0,0,2000-2499
1074,67.0,pune,0.7333333333333333,0,90,2,2,-1,1,2.0,Puranik Abitante Bavdhan,860.0,11.0,0,1,1,0,1,2000-2499
1075,49.0,pune,0.3571428571428572,0,90,2,1,1,0,2.0,"K Ville Ravet, Pimpri Chinchwad",650.0,5.0,1,0,1,0,0,2000-2499
1076,25.0,pune,1.0,0,-1,1,1,-1,-1,1.0,Sai Residency Moshi,500.0,10.0,0,0,0,0,0,2000-2499
1077,322.0000000000001,pune,0.6333333333333333,0,0,4,2,-1,1,3.0,Panchshil Towers Kharadi,2200.0,19.0,0,1,0,0,1,2000-2499
1078,65.0,pune,1.0,0,90,2,1,1,0,2.0,Wakad,860.0,12.0,0,1,1,0,0,2000-2499
1079,82.0,pune,0.6363636363636364,0,90,2,2,1,0,2.0,Yashwin Phase II Hinjawadi,780.0,14.0,0,1,0,0,0,2000-2499
1080,24.0,pune,0.25,0,-1,1,2,-1,-1,1.0,govind Heights Pune,630.0,1.0,0,0,1,0,0,2000-2499
1081,32.0,pune,0.7142857142857143,1,90,2,1,0,0,1.0,Ravi Park Hadapsar,500.0,5.0,0,1,0,0,0,2000-2499
1082,145.0,pune,1.0,1,90,2,2,1,3,2.0,Marvel Cerise Kharadi,1080.0,4.0,0,1,1,0,1,2000-2499
1083,91.5,pune,0.6666666666666666,0,90,3,3,1,0,3.0,Majestique Towers Wagholi,1095.0,12.0,1,1,1,0,1,2000-2499
1084,41.0,pune,0.25,0,-1,1,0,-1,-1,1.0,Citrine Hinjawadi,516.0,2.0,0,0,0,0,0,2000-2499
1085,50.0,pune,0.5,0,-1,2,0,-1,-1,2.0,Nanded,680.0,3.0,0,0,0,0,0,2000-2499
1086,32.0,pune,0.875,1,-1,2,0,-1,-1,2.0,Sneha Vihar Shivane,640.0,7.0,0,0,0,0,0,2000-2499
1087,145.0,pune,0.8181818181818182,1,90,3,3,1,0,3.0,Acolade Kharadi,1400.0,9.0,0,1,1,0,1,2000-2499
1088,130.0,pune,0.4,1,90,3,2,-1,0,3.0,"Simran Corner Pimple Saudagar, Pimpri Chinchwad",1380.0,2.0,0,1,1,0,0,2000-2499
1089,87.0,pune,0.2666666666666667,0,90,2,1,1,0,2.0,Zen Estate Kharadi,750.0,4.0,0,0,1,0,0,2000-2499
1090,170.0,pune,0.12,0,135,4,1,-1,0,4.0,Blue Ridge Hinjawadi,1900.0,3.0,0,0,0,0,1,2000-2499
1091,43.5,pune,0.1111111111111111,2,45,2,1,-1,1,2.0,Kingston Elysia Pisoli,710.0,1.0,1,1,0,0,0,2000-2499
1092,200.0,pune,0.2,0,90,3,2,-1,0,3.0,Balewadi,1450.0,3.0,0,0,1,0,0,2000-2499
1093,54.0,pune,0.3636363636363636,0,90,2,1,1,0,2.0,Wakad,471.0,4.0,1,1,1,0,1,2000-2499
1094,25.0,pune,0.25,0,-1,2,0,-1,-1,1.0,Chandrabhaga Nagar,400.0,1.0,0,0,0,0,0,2000-2499
1095,24.0,pune,0.1666666666666667,0,-1,1,0,-1,-1,1.0,Shivane,416.0,1.0,0,0,0,0,0,2000-2499
1096,,pune,0.1333333333333333,1,90,3,2,1,0,3.0,Amanora Gateway Towers Amanora Park Town,1567.0,6.0,0,0,1,0,0,2000-2499
1097,22.0,pune,0.5714285714285714,0,-1,1,0,-1,-1,1.0,Namrata Eco City Talegaon Dabhade,428.0,4.0,0,0,0,0,0,2000-2499
1098,79.5,pune,0.8333333333333334,2,90,2,2,1,0,2.0,TCG The Crown Greens Phase 2 Hinjawadi,839.0,20.0,0,1,0,0,0,2000-2499
1099,230.0,pune,0.7272727272727273,1,90,4,2,1,1,4.0,Heritage Palace Wanowrie,2200.0,8.0,0,0,1,0,0,2000-2499
1100,41.2,pune,0.3636363636363636,0,-1,1,0,-1,-1,1.0,"Nisarg Nirmiti Pimple Saudagar, Pimpri Chinchwad",496.0,4.0,1,0,0,0,0,2000-2499
