Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
4483,84.2,greater-noida,1.0,0,45,2,3,1,3,2.0,AIG Royal Sector 1 Greater Noida West,971.0,20.0,1,1,1,0,1
4484,97.2,greater-noida,1.0,0,45,2,3,1,3,3.0,AIG Royal Sector 1 Greater Noida West,1121.0,20.0,1,1,1,0,1
4485,63.5,greater-noida,0.48,1,90,2,3,-1,3,2.0,Mahagun Mantra 1 Greater Noida West,950.0,12.0,0,1,1,0,1
4486,51.0,greater-noida,0.9411764705882353,0,45,2,3,-1,3,3.0,"Tech Zone, Gautam Budh Nagar, Yamuna Expressway",1240.0,16.0,0,1,1,0,1
4487,72.0,greater-noida,0.4375,1,0,2,3,-1,3,3.0,Gaur City 2 7th Avenue Noida Extention,1080.0,14.0,0,1,0,0,1
4488,146.0,greater-noida,0.04347826086956522,0,90,2,3,-1,3,3.0,CRC Sublimis Greater Noida West,1630.0,1.0,0,0,1,0,0
4489,80.0,greater-noida,0.92,0,90,3,4,1,3,3.0,Mahagun Mantra 1 Greater Noida West,1250.0,23.0,0,1,1,0,1
4490,110.0,greater-noida,0.1304347826086956,0,315,3,3,-1,3,3.0,Purvanchal Royal City Chi 5,1500.0,3.0,0,1,1,0,1
4491,153.0,greater-noida,1.0,1,-1,4,0,-1,-1,3.0,Jaypee Greens,1510.4,7.0,0,0,0,0,0
4492,69.0,greater-noida,0.05,1,45,2,1,-1,3,2.0,Techzone 4,970.0,1.0,1,1,1,0,1
4493,37.0,greater-noida,0.75,1,45,2,2,1,0,3.0,Vihaan Vista Sector 1 Greater Noida West,975.0,3.0,1,0,1,0,0
4494,130.0,greater-noida,0.9130434782608695,2,-1,4,4,-1,-1,4.0,Devsai Sportshome Greater Noida West,1588.0,21.0,0,1,1,0,1
