Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
2765,110.0,faridabad,1.0,1,0,3,2,-1,0,4.0,"Sector 29, Mathura Road",1825.0,2.0,1,1,0,0,0
2766,160.0,faridabad,0.75,1,90,3,2,1,0,3.0,Bptp Eden Estate Sector 81 Sector 81,2275.0,3.0,1,0,1,0,0
2767,160.0,faridabad,1.0,1,90,3,2,1,0,3.0,Sector 81,0.0,4.0,1,0,1,0,0
2768,65.0,faridabad,0.75,1,90,2,2,1,0,3.0,Honour Homes Sector 89,0.0,3.0,0,0,0,0,0
2769,55.0,faridabad,0.25,1,90,2,2,1,0,2.0,Amolik Residency Sector 86,880.0,1.0,0,0,1,0,0
2770,204.0,faridabad,0.125,1,90,4,2,1,0,4.0,"Semeion Suraj Kund, Sector 37",2272.0,1.0,1,1,0,0,0
2771,73.0,faridabad,0.5,1,90,2,3,1,0,3.0,KLJ Greens Sector 77,1450.0,9.0,0,1,1,0,1
2772,100.0,faridabad,0.4210526315789473,1,0,3,3,1,0,3.0,Puri Pranayam Sector 82,1500.0,8.0,0,1,1,0,1
2773,105.0,faridabad,0.25,1,90,3,2,1,0,3.0,Sector 85,1850.0,1.0,1,0,0,0,0
2774,60.0,faridabad,0.75,1,0,2,2,1,0,3.0,Honour Homes Sector 89,1096.0,3.0,1,1,0,0,0
2775,105.0,faridabad,0.75,1,90,3,2,1,0,3.0,"Sector 18, Old Faridabad, Mathura Road",1850.0,3.0,1,0,1,0,0
2776,48.0,faridabad,0.5,1,270,2,2,1,0,2.0,Sector 88,700.0,2.0,1,0,0,0,0
2777,105.0,faridabad,0.25,1,90,3,2,1,0,3.0,Sector 85,1850.0,1.0,1,0,1,0,0
2778,75.0,faridabad,0.3571428571428572,0,0,3,3,-1,0,3.0,Police Officers Multi State Co Operative Housing Society Sector 49,1800.0,5.0,0,1,0,0,0
2779,115.0,faridabad,0.5,1,45,3,2,1,0,4.0,Sector 85,2500.0,2.0,1,0,1,0,0
2780,80.0,faridabad,0.75,0,-1,3,0,-1,-1,4.0,"The Mart Sector 2, Mathura Road",2080.0,9.0,0,0,0,0,0
2781,60.0,faridabad,0.6666666666666666,0,-1,2,0,-1,-1,3.0,Mathura Road,1200.0,2.0,0,0,0,0,0
2782,105.0,faridabad,0.25,1,90,3,2,1,0,3.0,Sector 85,1850.0,1.0,1,0,1,0,0
2783,105.0,faridabad,0.5,1,90,3,2,0,0,3.0,Sector 85,1850.0,2.0,0,0,1,0,0
2784,75.0,faridabad,0.4666666666666667,1,90,3,4,1,0,3.0,RPS Savana Sector 88,1400.0,7.0,0,1,0,0,0
2785,52.0,faridabad,0.25,1,90,2,2,1,0,2.0,Sector 88,700.0,1.0,1,0,1,0,0
2786,47.0,faridabad,1.0,1,90,2,2,-1,0,2.0,BPTP Princess Park Sector 86,1100.0,6.0,0,1,0,0,0
2787,30.0,faridabad,0.6666666666666666,0,-1,2,0,-1,-1,2.0,Era Redwood Residency Sector 78,920.0,10.0,0,0,0,0,0
2788,75.0,faridabad,0.6,0,90,3,3,-1,0,3.0,"Jal Vidyut Apartments Sector 21C, Mathura Road",1500.0,3.0,0,1,1,0,0
2789,52.0,faridabad,0.7777777777777778,0,0,2,3,-1,-1,2.0,Omaxe Heights Sector 86,1000.0,7.0,0,1,1,0,1
2790,62.0,faridabad,0.3333333333333333,0,90,2,3,0,0,3.0,Sector 82,0.0,1.0,0,0,1,0,0
2791,35.0,faridabad,0.8235294117647058,0,-1,2,2,-1,-1,2.0,"Sarvome Shree Homes Sector 45, Mathura Road",645.0,14.0,0,0,0,0,0
