Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool,Group
482,35.0,durgapur,0.9,0,-1,2,2,-1,-1,3.0,Banabithi Bamunara,1200.0,9.0,0,0,0,0,0,100-199
483,68.0,durgapur,0.8181818181818182,2,-1,2,1,-1,-1,2.0,Salarpuria Gardenia Bidhannagar,908.0,9.0,0,0,0,0,0,100-199
484,24.0,durgapur,0.6666666666666666,0,225,2,2,-1,0,3.0,Bidhannagar,892.0,4.0,1,0,1,0,0,100-199
485,26.0,durgapur,0.8,0,-1,2,1,-1,0,2.0,Benachity,650.0,4.0,0,0,0,0,0,100-199
486,35.0,durgapur,1.0,0,90,2,1,-1,0,2.0,Benachity,720.0,4.0,0,0,1,0,0,100-199
487,16.0,durgapur,0.8333333333333334,1,-1,2,2,-1,-1,2.0,Aara more Durgapur,683.2,5.0,0,0,0,0,0,100-199
488,45.0,durgapur,1.0,0,180,2,3,-1,0,3.0,Bidhannagar,1160.0,2.0,0,1,0,0,0,100-199
489,28.0,durgapur,0.75,0,-1,2,0,-1,-1,2.0,Flat Opposite Rajmahal Hotel Durgapur,689.6,3.0,0,0,0,0,0,100-199
490,15.0,durgapur,0.1818181818181818,0,-1,1,0,-1,-1,1.0,Bamunara,360.0,2.0,0,0,0,0,0,100-199
491,64.0,durgapur,0.9230769230769231,1,180,3,3,1,0,4.0,Durgapur,1258.0,12.0,1,1,0,0,0,100-199
492,10.0,durgapur,0.8333333333333334,0,-1,1,1,1,0,1.0,Bamunara,420.0,5.0,0,0,0,0,0,100-199
493,89.0,durgapur,0.5454545454545454,1,90,2,1,1,0,2.0,Salarpuria Gardenia Bidhannagar,820.0,6.0,0,1,1,0,1,100-199
494,21.0,durgapur,0.2727272727272727,0,90,2,1,-1,0,2.0,Tapoban City Bamunara,740.0,3.0,0,1,0,0,0,100-199
495,25.0,durgapur,0.8333333333333334,0,90,2,2,-1,0,3.0,Rajbandh Gopalpur Road,980.0,5.0,0,0,0,0,0,100-199
496,30.0,durgapur,0.75,1,-1,2,1,-1,-1,2.0,Arrah Kalinagar,776.0,3.0,0,0,0,0,0,100-199
497,78.0,durgapur,0.3076923076923077,0,-1,2,2,-1,0,3.0,City Center,1104.0,4.0,0,1,1,0,1,100-199
498,25.0,durgapur,0.6,0,-1,1,1,-1,-1,2.0,IQ City Bijra,571.2,3.0,0,0,0,0,0,100-199
499,26.0,durgapur,0.5,0,45,2,1,-1,0,2.0,Bidhannagar,850.0,3.0,0,0,0,0,0,100-199
500,42.0,durgapur,1.0,2,-1,5,0,-1,-1,3.0,Benachity,1080.0,5.0,0,0,0,0,0,100-199
501,40.0,durgapur,1.0,0,-1,2,2,-1,-1,3.0,Alps Residency Bidhannagar,1294.0,6.0,0,0,0,0,0,100-199
502,30.0,durgapur,0.6,0,-1,2,1,-1,-1,2.0,Sreenagar pally Durgapur,850.0,3.0,0,0,0,0,0,100-199
503,50.0,durgapur,0.3333333333333333,2,-1,2,2,-1,-1,3.0,Prakriti Greens Bidhannagar,1088.0,2.0,0,0,0,0,0,100-199
504,65.0,durgapur,1.0,0,-1,2,1,-1,-1,3.0,"PETS Colony,City Center Durgapur",770.0,4.0,0,0,0,0,0,100-199
505,15.6,durgapur,0.625,0,135,2,1,1,0,2.0,Diksha Apartment Bidhannagar,557.0,5.0,1,0,1,0,0,100-199
506,19.4,durgapur,0.625,0,180,2,2,1,0,2.0,Arrah Kalinagar,606.0,5.0,1,0,1,0,0,100-199
507,27.0,durgapur,1.0,1,-1,2,1,-1,-1,2.0,Balaka park Durgapur,692.0,6.0,0,0,0,0,0,100-199
508,34.5,durgapur,0.5384615384615384,0,135,2,1,-1,0,2.0,Dream Eco City Muchipara,880.0,7.0,0,1,1,0,1,100-199
509,20.0,durgapur,0.4,1,-1,2,0,-1,-1,3.0,Bidhannagar,880.0,2.0,0,0,0,0,0,100-199
510,14.0,durgapur,1.0,-1,-1,1,1,0,-1,2.0,Benachity,400.0,1.0,0,0,0,0,0,100-199
511,61.0,durgapur,1.0,0,-1,3,2,-1,3,3.0,IQ City Bijra,900.0,13.0,0,1,0,0,0,100-199
512,30.4,durgapur,0.6,0,135,2,3,1,0,3.0,Fuljhore,876.0,3.0,1,0,1,0,0,100-199
513,31.6,durgapur,0.6666666666666666,0,225,2,1,1,0,3.0,Sagarbhanga,855.0,4.0,1,1,0,0,0,100-199
514,27.0,durgapur,0.5,0,90,1,1,-1,3,3.0,Sovapur Avenue Durgapur,900.0,1.0,0,0,1,0,0,100-199
515,85.0,durgapur,0.5,1,-1,2,2,-1,-1,3.0,Benachity,1168.0,7.0,0,0,0,0,0,100-199
516,21.3,durgapur,0.8333333333333334,1,315,2,2,-1,0,2.0,Kaliganj,750.4000000000001,5.0,1,0,0,0,0,100-199
517,22.4,durgapur,0.75,0,225,2,1,1,0,3.0,Arrah Kalinagar,762.0,3.0,1,0,1,0,0,100-199
518,19.6,durgapur,0.5,0,225,2,1,1,0,3.0,Arrah Kalinagar,757.0,3.0,1,0,1,0,0,100-199
519,18.6,durgapur,0.6666666666666666,0,225,2,2,1,0,3.0,Arrah Kalinagar,868.0,4.0,1,0,1,0,0,100-199
520,21.7,durgapur,0.75,0,225,2,3,1,0,3.0,Arrah Kalinagar,879.0,3.0,1,0,1,0,0,100-199
521,26.0,durgapur,0.5,0,135,2,2,1,0,3.0,Bidhannagar,954.0,6.0,1,0,1,0,0,100-199
522,24.1,durgapur,0.75,0,225,2,2,1,0,2.0,Kaliganj,775.0,3.0,1,0,1,0,0,100-199
523,27.0,durgapur,0.5,0,180,2,1,1,0,2.0,Bijra,756.0,5.0,1,1,1,0,0,100-199
524,21.2,durgapur,0.6666666666666666,0,135,2,1,1,0,3.0,Arrah Kalinagar,782.0,4.0,1,0,1,0,0,100-199
525,34.7,durgapur,0.5,0,135,2,3,1,0,3.0,Bhiringi,892.0,3.0,1,0,1,0,0,100-199
526,35.0,durgapur,0.8,1,-1,2,1,-1,-1,3.0,Madhu Mamata Apartment Durgapur,976.0,4.0,0,0,0,0,0,100-199
527,19.6,durgapur,0.5,0,135,2,1,1,0,2.0,Saptarshi Park Road,640.0,4.0,1,1,1,0,0,100-199
528,34.0,durgapur,0.6666666666666666,0,-1,2,1,-1,-1,3.0,Amrita Housing Bamunara,960.0,8.0,0,0,0,0,0,100-199
529,34.0,durgapur,0.6666666666666666,0,-1,2,1,-1,-1,3.0,Amrita Housing Bamunara,960.0,8.0,0,0,0,0,0,100-199
530,40.0,durgapur,1.0,0,225,2,2,-1,0,3.0,Saptarshi Park,860.0,8.0,0,0,1,0,0,100-199
531,17.0,durgapur,0.8,0,-1,1,0,-1,-1,2.0,Bidhannagar,440.0,4.0,0,0,0,0,0,100-199
532,60.0,durgapur,0.9166666666666666,1,135,2,2,-1,0,3.0,Dream Eco City Muchipara,1028.0,11.0,0,1,1,0,1,100-199
533,21.0,durgapur,1.0,2,-1,2,1,-1,-1,2.0,Arrah Kalinagar,700.0,4.0,0,0,0,0,0,100-199
534,85.0,durgapur,0.3846153846153846,2,-1,2,2,-1,-1,3.0,Natural Heights Durgapur,1122.4,5.0,0,0,0,0,0,100-199
535,29.0,durgapur,0.4444444444444444,1,180,2,2,-1,0,3.0,Bidhannagar,1028.0,4.0,0,0,1,0,0,100-199
536,20.0,durgapur,0.7142857142857143,0,-1,2,1,1,-1,2.0,Muchipara,640.0,5.0,0,0,0,0,0,100-199
537,25.0,durgapur,0.8,2,-1,2,1,-1,-1,2.0,Aalingan Apartment Durgapur,720.0,4.0,0,0,0,0,0,100-199
538,26.0,durgapur,0.8,1,45,2,0,1,0,2.0,Sparklin Durgapur,609.6,4.0,0,1,1,0,1,100-199
539,,durgapur,1.0,0,-1,2,1,-1,-1,2.0,Tapoban City Bamunara,0.0,11.0,0,0,0,0,0,100-199
540,21.0,durgapur,0.1666666666666667,0,135,1,1,-1,0,2.0,Lakshmi Niwas Kaligunj Durgapur,701.6,1.0,0,0,1,0,0,100-199
541,35.0,durgapur,1.0,1,135,2,2,1,0,2.0,Benachity,720.0,5.0,1,1,1,0,1,100-199
542,22.0,durgapur,0.3333333333333333,1,45,2,1,1,0,2.0,Bamunara,664.8000000000001,2.0,0,0,1,0,0,100-199
543,22.0,durgapur,0.375,1,-1,2,0,-1,-1,2.0,Sparklin Durgapur,690.4000000000001,3.0,0,0,0,0,0,100-199
544,65.0,durgapur,1.0,2,-1,2,2,-1,-1,2.0,Ambuja,1050.0,4.0,0,0,0,0,0,100-199
545,35.0,durgapur,0.2,0,225,2,2,-1,3,2.0,Benachity,917.0,1.0,0,0,1,0,0,100-199
546,30.0,durgapur,0.75,1,-1,2,1,-1,-1,2.0,Durgapur,795.2,3.0,0,0,0,0,0,100-199
547,61.0,durgapur,1.0,0,0,3,2,-1,0,3.0,IQ City Bijra,1565.0,13.0,0,1,1,0,1,100-199
548,22.0,durgapur,0.4,1,-1,2,1,-1,-1,2.0,Bamunara,700.0,2.0,0,0,0,0,0,100-199
549,27.0,durgapur,0.7142857142857143,0,-1,2,0,-1,-1,2.0,Sonar Bangla Apartment Arrah Kalinagar,730.4000000000001,5.0,0,0,0,0,0,100-199
550,24.0,durgapur,0.6,2,-1,2,1,-1,-1,3.0,Bidhannagar,1000.0,3.0,0,0,0,0,0,100-199
551,32.0,durgapur,0.8571428571428571,0,0,1,1,1,0,2.0,Shrachi Greenview Bamunara,645.0,6.0,1,1,1,0,1,100-199
552,35.0,durgapur,1.0,2,-1,3,3,1,-1,3.0,Bidhannagar,1244.0,7.0,0,0,0,0,0,100-199
553,45.0,durgapur,0.8571428571428571,1,-1,3,0,-1,-1,3.0,Benachity,1003.2,6.0,0,0,0,0,0,100-199
554,32.0,durgapur,0.7142857142857143,0,-1,2,0,-1,-1,2.0,Shrachi Greenview Bamunara,864.0,5.0,0,0,0,0,0,100-199
555,33.0,durgapur,1.0,0,90,2,1,-1,-1,2.0,Srinagar Pally,890.0,4.0,0,0,0,0,0,100-199
556,27.0,durgapur,1.0,2,-1,2,0,-1,-1,3.0,Tapoban City Bamunara,886.4000000000001,11.0,0,0,0,0,0,100-199
557,34.0,durgapur,0.875,2,-1,2,3,-1,-1,3.0,GDR Apartment Sabuj Nagar,1000.0,7.0,0,0,0,0,0,100-199
558,43.0,durgapur,0.5,1,0,2,1,1,0,3.0,Dream Eco City Muchipara,913.0,4.0,1,1,0,0,1,100-199
559,41.0,durgapur,0.8571428571428571,1,-1,2,2,1,0,3.0,Shrachi Greenview Bamunara,764.0,6.0,1,1,1,0,1,100-199
560,32.0,durgapur,0.8,0,-1,2,0,-1,-1,2.0,Srinagar Pally,760.0,4.0,0,0,0,0,0,100-199
561,23.0,durgapur,0.8571428571428571,0,45,2,1,-1,-1,3.0,Arrah Kalinagar,864.0,6.0,0,0,1,0,0,100-199
562,60.0,durgapur,0.25,1,-1,3,1,-1,-1,3.0,City Center,950.0,1.0,0,0,0,0,0,100-199
563,26.0,durgapur,0.8,1,-1,2,0,-1,-1,2.0,housing Durgapur,609.6,4.0,0,0,0,0,0,100-199
564,20.0,durgapur,0.8,0,-1,2,1,-1,-1,2.0,Aalingan Apartment Saptarshi Park,641.6,4.0,0,0,0,0,0,100-199
565,20.5,durgapur,1.0,0,315,2,1,1,0,2.0,Arrah Kalinagar,808.0,6.0,1,1,0,0,0,100-199
566,55.0,durgapur,0.5714285714285714,1,135,3,2,-1,3,3.0,IQ City Bijra,1100.0,8.0,1,1,0,0,0,100-199
567,40.0,durgapur,0.0,1,-1,2,2,-1,-1,3.0,Tapoban City Bamunara,1600.0,0.0,1,0,0,0,0,100-199
568,55.0,durgapur,0.8,2,-1,3,1,-1,-1,3.0,false Durgapur,945.0,4.0,0,0,0,0,0,100-199
569,35.0,durgapur,0.4,0,-1,2,1,-1,0,2.0,Radharani Enclave City Center,915.0,2.0,0,0,0,0,0,100-199
570,24.0,durgapur,0.6666666666666666,0,135,2,2,-1,0,3.0,Durgapur,837.0,4.0,1,0,1,0,0,100-199
571,32.0,durgapur,0.625,1,-1,2,0,-1,-1,3.0,Tanvee Apartment Durgapur,960.0,5.0,0,0,0,0,0,100-199
572,24.7,durgapur,0.375,0,180,3,3,-1,0,3.0,Bidhannagar,860.0,3.0,1,0,1,0,0,100-199
573,16.6,durgapur,0.5,0,135,2,1,-1,0,2.0,Kaliganj,664.0,4.0,1,1,1,0,0,100-199
574,42.0,durgapur,0.0,0,225,2,1,-1,0,3.0,Sagarbhanga,1000.0,0.0,0,0,1,0,0,100-199
575,28.8,durgapur,0.7,0,135,2,1,1,0,3.0,Tapoban City Bamunara,910.0,7.0,1,1,1,0,0,100-199
576,24.0,durgapur,0.8571428571428571,0,180,2,1,-1,0,2.0,Arrah Kalinagar,744.0,6.0,0,0,0,0,0,100-199
577,26.0,durgapur,1.0,0,135,2,1,-1,0,3.0,Green City Muchipara,948.0,8.0,0,0,0,0,0,100-199
578,50.0,durgapur,0.6,-1,225,2,2,1,3,3.0,"Durgapur Residency Phase3, Nivedita Place,Benachity Durgapur",868.0,3.0,0,0,1,0,0,100-199
579,55.0,durgapur,,1,-1,2,2,0,-1,3.0,IQ City Bijra,1092.0,,0,0,0,0,0,100-199
580,32.5,durgapur,0.5384615384615384,0,-1,2,2,-1,-1,2.0,Dream Eco City Muchipara,704.0,7.0,0,0,0,0,0,100-199
581,47.0,durgapur,0.7777777777777778,1,45,2,1,-1,0,3.0,Ashiyana Society Durgapur,980.0,7.0,0,1,0,0,0,100-199
582,30.0,durgapur,1.0,0,-1,2,0,-1,-1,3.0,Benachity,800.0,2.0,0,0,0,0,0,100-199
583,19.9,durgapur,0.75,0,180,2,3,-1,-1,2.0,Benachity,708.0,3.0,0,0,1,0,0,100-199
584,,durgapur,0.5714285714285714,0,0,2,1,1,0,2.0,Kaliganj,584.0,4.0,1,0,1,0,0,100-199
585,12.0,durgapur,0.5,0,-1,1,1,-1,-1,2.0,Durgapur,400.0,1.0,0,0,0,0,0,100-199
586,23.0,durgapur,0.5714285714285714,0,45,2,1,-1,0,2.0,Shrachi Greenview Bamunara,646.4000000000001,4.0,1,0,1,0,0,100-199
587,25.0,durgapur,0.8571428571428571,0,45,2,1,1,2,2.0,Sonar Bangla Apartment Arrah Kalinagar,857.6,6.0,0,0,0,0,0,100-199
588,61.0,durgapur,0.9285714285714286,0,-1,3,0,-1,-1,3.0,City Center,1252.0,13.0,0,0,0,0,0,100-199
589,30.0,durgapur,1.0,1,225,3,2,-1,0,4.0,Sonar Bangla Apartment Arrah Kalinagar,1116.0,7.0,0,1,0,0,0,100-199
590,28.0,durgapur,0.75,0,-1,2,0,-1,-1,2.0,Flat opposite Rajmahal hotel Durgapur,689.6,3.0,0,0,0,0,0,100-199
591,30.0,durgapur,0.7142857142857143,0,-1,2,0,-1,-1,2.0,Bidhannagar,739.2,5.0,0,0,0,0,0,100-199
592,34.0,durgapur,0.875,2,-1,2,3,-1,-1,3.0,GDR Apartment Sabuj Nagar,1050.0,7.0,0,0,0,0,0,100-199
593,17.0,durgapur,0.6,0,45,2,1,-1,0,2.0,Kaliganj,680.0,3.0,0,0,1,0,0,100-199
594,28.0,durgapur,0.2,0,-1,2,0,-1,-1,2.0,Bardhaman Durgapur,648.0,1.0,0,0,0,0,0,100-199
595,36.0,ernakulam,0.2,0,90,2,1,1,0,2.0,MYS FORTUNE APARTMENTS Ernakulam,750.0,1.0,0,0,1,0,0,100-199
596,49.0,ernakulam,0.5,2,-1,3,0,-1,-1,2.0,Maradu,800.0,1.0,0,0,0,0,0,100-199
597,39.5,ernakulam,1.0,1,90,2,1,-1,0,2.0,JM Habitat Vaduthala,900.0,3.0,0,0,0,0,0,100-199
598,40.0,ernakulam,1.0,2,90,2,1,1,0,2.0,Edathala,1010.0,4.0,0,1,1,0,0,100-199
599,74.0,ernakulam,0.7647058823529411,1,90,3,1,1,0,3.0,Dd Silver Stone Vaduthala,1300.0,13.0,0,0,1,0,0,100-199
600,55.0,ernakulam,0.25,0,45,2,1,1,0,2.0,Mamangalam,623.0,1.0,0,0,0,0,0,100-199
601,75.0,ernakulam,0.75,0,-1,2,2,1,0,2.0,Kadavanthra Ernakulam,1150.0,12.0,0,1,1,0,0,100-199
602,49.0,ernakulam,0.8571428571428571,2,90,3,3,-1,0,3.0,Millumpadi,1248.0,6.0,0,0,0,0,0,100-199
603,36.0,ernakulam,0.75,1,90,2,1,1,0,2.0,Ponnurunni,906.0,3.0,0,0,1,0,0,100-199
604,70.0,ernakulam,0.6666666666666666,1,270,2,1,-1,-1,2.0,near Kalyan silks thotakattu Road Ernakulam,850.0,2.0,0,0,1,0,0,100-199
605,50.0,ernakulam,1.0,0,-1,2,2,-1,-1,2.0,Venus Castle Ernakulam,864.0,3.0,0,0,0,0,0,100-199
606,75.0,ernakulam,0.25,0,90,3,1,1,0,3.0,Royal Heights Ernakulam,1400.0,2.0,0,0,0,0,0,100-199
607,75.0,ernakulam,0.1428571428571428,2,90,2,1,1,0,2.0,Vypin,980.0,3.0,1,0,1,0,1,100-199
608,62.0,ernakulam,0.2857142857142857,1,-1,3,0,-1,-1,3.0,"Tripunithura, Ernakulam Ernakulam",1064.0,2.0,0,0,0,0,0,100-199
609,40.0,ernakulam,0.3333333333333333,0,90,2,0,-1,0,2.0,Chembumukku,840.0,1.0,0,0,0,0,0,100-199
610,87.0,ernakulam,0.3684210526315789,1,-1,3,3,1,-1,3.0,Vazhakkala Ernakulam,1360.0,7.0,0,0,0,0,0,100-199
611,40.0,ernakulam,0.8,1,-1,2,1,1,0,2.0,Thrikkakara Vibgyor Homes Pukkattupady,890.0,4.0,0,1,0,0,0,100-199
612,76.0,ernakulam,0.9090909090909091,0,-1,2,2,-1,-1,3.0,Vypin,1220.8,20.0,0,0,0,0,0,100-199
613,52.5,ernakulam,0.0,2,90,2,1,-1,0,3.0,Ernakulam South,1050.0,0.0,0,1,0,0,1,100-199
614,135.0,ernakulam,0.5294117647058824,1,-1,3,1,-1,0,3.0,RDS Flair Ernakulam,1600.0,9.0,0,0,0,0,1,100-199
615,39.0,ernakulam,0.5,1,0,3,2,-1,0,3.0,Tripunithura,940.0,4.0,0,0,1,0,0,100-199
616,65.0,ernakulam,1.0,2,90,3,2,1,0,3.0,kaloor Ernakulam,1360.0,3.0,0,1,1,0,0,100-199
617,55.0,ernakulam,0.0,1,-1,2,0,-1,-1,2.0,Elamakkara Ernakulam,880.0,0.0,0,0,0,0,0,100-199
618,52.0,ernakulam,0.6666666666666666,1,-1,2,0,-1,-1,3.0,Vennalla,1104.0,8.0,0,0,0,0,0,100-199
619,35.0,ernakulam,0.0,0,270,2,0,-1,-1,2.0,Mattancherry Ernakulam,660.0,0.0,0,0,0,0,0,100-199
620,43.0,ernakulam,0.3333333333333333,2,-1,2,1,1,0,3.0,Kumaranasan Nagar,950.0,1.0,0,0,0,0,1,100-199
621,30.0,ernakulam,1.0,1,45,2,1,-1,0,2.0,Ponnurunni,752.0,4.0,0,0,1,0,0,100-199
622,80.0,ernakulam,0.5,1,-1,3,2,-1,-1,3.0,Varma Regent Ernakulam,1340.0,2.0,0,0,0,0,0,100-199
623,46.0,ernakulam,1.0,1,-1,2,1,1,0,3.0,Kumaranasan Rd Ernakulam,974.4000000000001,5.0,0,0,0,0,0,100-199
624,40.0,ernakulam,,-1,-1,0,0,-1,-1,2.0,Nanma Fenix Marampally,831.2,,0,0,0,0,0,100-199
625,70.0,ernakulam,0.5,0,-1,3,2,-1,-1,3.0,Tripunithura,1152.8,5.0,0,0,0,0,0,100-199
626,22.0,ernakulam,0.0,0,-1,2,1,-1,-1,2.0,Mattakushy Ernakulam,850.0,0.0,0,0,0,0,0,100-199
627,85.0,ernakulam,0.1666666666666667,0,-1,3,0,-1,-1,3.0,"Vaduthala, Ernakulam Ernakulam",1268.0,2.0,0,0,0,0,0,100-199
628,150.0,ernakulam,0.4375,1,-1,3,0,-1,-1,3.0,kaloor Ernakulam,1780.0,7.0,0,0,0,0,0,100-199
629,24.0,ernakulam,0.0,0,-1,1,0,-1,-1,2.0,Thykoodam,560.0,0.0,0,0,0,0,0,100-199
630,75.0,ernakulam,0.8571428571428571,1,-1,2,2,-1,-1,2.0,Olive Woodstock Apartment Ernakulam,904.0,12.0,0,0,0,0,0,100-199
631,35.0,ernakulam,1.0,2,45,2,1,1,0,1.0,kakkanad Ernakulam,624.0,4.0,0,0,1,0,0,100-199
632,130.0,ernakulam,0.4117647058823529,0,-1,3,0,-1,-1,3.0,Yasoram ARL Heights Kacheripady,1440.0,7.0,0,0,0,0,0,100-199
633,35.0,ernakulam,0.2,0,90,2,0,-1,0,2.0,Vaduthala,725.0,3.0,0,0,1,0,0,100-199
634,94.0,ernakulam,0.6470588235294118,0,-1,2,2,-1,-1,3.0,Edappally,1320.0,11.0,1,0,0,0,0,100-199
635,40.0,ernakulam,0.6666666666666666,0,180,2,1,-1,-1,2.0,Ernakulam North,900.0,2.0,0,0,0,0,0,100-199
636,30.0,ernakulam,0.25,2,-1,3,0,1,0,3.0,Puthenkurish,625.0,1.0,0,1,0,0,0,100-199
637,115.0,ernakulam,0.9375,1,-1,4,3,-1,-1,3.0,phoniex eastern Ernakulam,2000.0,15.0,0,0,0,0,0,100-199
638,35.0,ernakulam,0.3333333333333333,1,270,2,1,-1,0,2.0,Vaduthala,680.0,1.0,0,0,1,0,0,100-199
639,325.0,ernakulam,0.15,0,-1,5,3,-1,0,4.0,Panangad,3000.0,3.0,0,0,0,0,1,100-199
640,55.0,ernakulam,0.8,2,90,2,1,-1,0,2.0,Syama Dynamic Kudumbam Eroor,504.0,4.0,0,1,0,0,0,100-199
641,90.0,ernakulam,,-1,-1,0,0,-1,-1,3.0,Jewel Bluebell Kacheripady,1424.0,,0,0,0,0,0,100-199
642,47.0,ernakulam,0.8181818181818182,1,270,2,1,-1,0,2.0,Kadavanthra,1000.0,9.0,0,0,0,0,0,100-199
643,87.0,ernakulam,0.3636363636363636,0,-1,2,0,-1,-1,2.0,Panampilly Nagar,916.0,4.0,0,0,0,0,0,100-199
644,84.3,ernakulam,0.8125,1,-1,4,0,-1,-1,3.0,DD Platinum Planet Thammanam,1272.8,13.0,0,0,0,0,0,100-199
645,48.0,ernakulam,0.5714285714285714,0,-1,3,2,-1,0,3.0,Chembumukku,940.0,4.0,0,0,1,0,0,100-199
646,58.0,ernakulam,0.2,2,-1,2,0,-1,-1,2.0,Edappally,794.4000000000001,1.0,0,0,0,0,0,100-199
647,90.0,ernakulam,0.75,0,-1,3,4,-1,-1,3.0,Kureekad,1640.0,6.0,0,0,0,0,0,100-199
648,47.0,ernakulam,0.2,1,-1,2,0,-1,-1,3.0,Tripunithura,1040.0,1.0,0,0,0,0,0,100-199
649,32.0,ernakulam,0.2857142857142857,1,-1,2,0,-1,-1,2.0,Thrippunithura,901.6,2.0,0,0,0,0,0,100-199
650,88.0,ernakulam,0.6,2,-1,2,2,1,-1,3.0,Rainwoods North Kalamassery,1284.0,9.0,0,0,0,0,0,100-199
651,85.0,ernakulam,0.07142857142857142,0,-1,3,3,1,2,3.0,Irumpanam,1200.0,1.0,0,0,0,0,0,100-199
652,89.0,ernakulam,0.5,1,135,3,2,1,0,3.0,Vennala,1148.0,7.0,0,1,1,0,0,100-199
653,18.0,ernakulam,0.7857142857142857,2,90,1,0,-1,0,2.0,Edappally,290.0,11.0,0,1,0,0,0,100-199
654,70.0,ernakulam,0.3333333333333333,1,-1,3,4,1,0,3.0,Elamkulam,1550.0,4.0,0,0,0,0,0,100-199
655,35.0,ernakulam,1.0,2,-1,2,0,-1,-1,2.0,Mys harmony Ernakulam,540.0,3.0,0,0,0,0,0,100-199
656,92.0,ernakulam,0.5,0,-1,2,2,-1,-1,3.0,Edappally,1210.0,10.0,0,0,0,0,0,100-199
657,110.0,ernakulam,0.2,1,-1,4,0,-1,-1,3.0,Kombara,1340.0,1.0,0,0,0,0,0,100-199
658,25.0,ernakulam,1.0,0,225,3,3,0,1,3.0,North Paravur,750.0,3.0,0,0,1,0,0,100-199
659,75.0,ernakulam,1.0,0,-1,2,0,-1,-1,3.0,Jawahar Nagar,1240.0,12.0,0,0,0,0,0,100-199
660,240.0,ernakulam,1.0,1,-1,4,0,-1,-1,3.0,Jawahar Nagar,1840.0,12.0,0,0,0,0,0,100-199
661,95.0,ernakulam,0.7857142857142857,2,-1,3,0,-1,-1,3.0,Jawahar Nagar,1144.0,11.0,0,0,0,0,0,100-199
662,325.0,ernakulam,0.8333333333333334,0,-1,3,0,-1,-1,4.0,Jawahar Nagar,2869.6,5.0,0,0,0,0,0,100-199
663,60.0,ernakulam,0.3636363636363636,0,-1,2,0,-1,-1,2.0,Tripunithura,720.0,4.0,0,0,0,0,0,100-199
664,78.0,ernakulam,0.4166666666666667,2,0,2,1,-1,0,3.0,Vennalla,1387.0,5.0,0,0,0,0,0,100-199
665,155.0,ernakulam,0.5,0,225,3,4,-1,0,3.0,Yasoram ARL Heights Kacheripady,1433.6,8.0,0,0,1,0,0,100-199
666,27.0,ernakulam,0.1666666666666667,2,-1,1,1,0,0,1.0,Elamkulam,610.0,1.0,0,0,1,0,0,100-199
667,41.0,ernakulam,0.6666666666666666,1,0,3,1,-1,0,3.0,Vaduthala,1093.6,2.0,0,0,0,0,0,100-199
668,120.0,ernakulam,0.1666666666666667,2,-1,3,3,-1,-1,2.0,K P Vallon Ernakulam,1800.0,2.0,0,0,0,0,0,100-199
669,80.0,ernakulam,0.1,1,45,4,3,1,0,3.0,Panampilly Nagar,1404.0,1.0,0,0,1,0,0,100-199
670,53.0,ernakulam,0.0,1,90,3,0,1,0,3.0,Tripunithura,1250.0,0.0,0,0,1,0,0,100-199
671,32.0,ernakulam,1.0,1,180,2,1,-1,0,2.0,Keerthi Nagar,968.0,2.0,0,0,0,0,0,100-199
672,30.0,ernakulam,1.0,0,-1,2,0,-1,-1,2.0,JM Habitat Vaduthala,647.2,3.0,0,0,0,0,0,100-199
673,70.0,ernakulam,,-1,-1,0,0,-1,-1,2.0,Ponekkara,800.0,,0,0,0,0,0,100-199
674,42.0,ernakulam,0.3333333333333333,1,-1,2,1,1,0,3.0,Kumaranasan Nagar,0.0,1.0,0,0,0,0,0,100-199
675,80.0,ernakulam,0.3333333333333333,0,-1,2,1,-1,0,2.0,Yasoram Ratan Apartments Shenoys,783.2,3.0,0,0,0,0,0,100-199
676,39.0,ernakulam,0.5,1,-1,2,1,-1,-1,3.0,Thrikkakara Ernakulam,1040.0,1.0,0,0,0,0,0,100-199
677,75.5,ernakulam,0.9444444444444444,1,90,3,0,-1,0,3.0,Dd Silver Stone Vaduthala,1420.0,17.0,0,1,0,0,0,100-199
678,25.0,ernakulam,0.0,0,90,1,0,-1,0,1.0,Tripunithura,440.0,0.0,0,1,0,0,0,100-199
679,30.0,ernakulam,0.0,1,90,2,1,1,0,2.0,Thevara,850.0,0.0,0,0,0,0,0,100-199
680,80.0,ernakulam,0.6363636363636364,0,-1,3,3,-1,-1,3.0,Vennalla,1092.0,7.0,0,0,0,0,0,100-199
681,50.0,ernakulam,0.3333333333333333,1,-1,3,0,-1,-1,3.0,Tripunithura,1036.0,1.0,0,0,0,0,0,100-199
682,115.0,ernakulam,0.4347826086956522,2,-1,4,2,1,0,3.0,Chembumukku,1450.0,10.0,0,0,0,0,0,100-199
683,27.5,ernakulam,0.6,1,-1,1,0,-1,-1,2.0,"kakkanad, Ernakulam Ernakulam",448.0,3.0,0,0,0,0,0,100-199
684,48.0,ernakulam,0.75,1,-1,2,3,-1,-1,2.0,Nucleus Breeze Ernakulam,850.0,3.0,0,0,0,0,0,100-199
