Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool,Group
402,90.0,palakkad,1.0,2,-1,4,1,-1,-1,4.0,mannarkkad Palakkad,1400.0,2.0,0,0,0,0,0,0-99
403,31.0,palakkad,0.6666666666666666,2,-1,2,1,-1,-1,2.0,Kalpathi,798.4000000000001,2.0,0,0,0,0,0,0-99
404,75.0,palakkad,0.3636363636363636,1,270,2,1,1,0,3.0,Kalpathi,1188.0,4.0,0,1,1,0,0,0-99
405,32.0,palakkad,0.6666666666666666,1,-1,2,2,-1,-1,2.0,Nurani,950.0,2.0,0,0,0,0,0,0-99
406,68.0,palakkad,0.6,0,-1,2,1,-1,-1,2.0,Manapullikavu,1250.0,6.0,1,0,0,0,0,0-99
407,35.0,palakkad,0.5,0,-1,2,1,1,-1,2.0,Pirayiri,760.0,2.0,0,0,0,0,0,0-99
408,62.0,palakkad,0.5,1,0,2,2,1,0,3.0,Jaiprakash Apartment Koppam,1200.0,2.0,0,0,1,0,0,0-99
409,29.5,palakkad,,-1,-1,0,0,-1,-1,1.0,Palakkad,560.0,,0,0,0,0,0,0-99
410,34.0,palakkad,0.5,1,90,2,1,-1,2,2.0,Srishti Pearl Palakkad,968.0,1.0,0,0,1,0,0,0-99
411,78.0,palakkad,0.3333333333333333,0,-1,3,1,-1,1,3.0,Kanjikode,1392.0,2.0,0,1,1,0,0,0-99
412,66.0,palakkad,0.0,2,-1,2,2,-1,0,2.0,Kalmandapam,1300.0,0.0,0,1,1,0,0,0-99
413,80.0,palakkad,0.0,0,-1,4,0,-1,-1,3.0,College Road,1600.0,0.0,0,0,0,0,0,0-99
414,33.0,palakkad,1.0,0,90,2,1,-1,0,2.0,Kalpathi,720.0,2.0,0,0,1,0,0,0-99
415,38.0,palakkad,0.8333333333333334,0,-1,2,0,-1,-1,2.0,Manapullikavu,776.0,5.0,0,0,0,0,0,0-99
416,60.0,palakkad,0.8181818181818182,2,-1,2,3,-1,1,2.0,Palakkad,1104.0,9.0,0,1,1,0,0,0-99
417,29.5,palakkad,0.0,0,90,3,0,-1,0,2.0,Mattumanda,760.0,0.0,0,0,1,0,0,0-99
418,30.0,palakkad,0.0,0,90,2,2,1,0,2.0,Shoranur,900.0,0.0,1,0,1,0,0,0-99
419,50.0,palakkad,0.5714285714285714,1,-1,2,0,-1,-1,2.0,SA Homes Jewel 3 Premium Apartments Kalepully,921.6,4.0,0,0,0,0,0,0-99
420,30.0,pondicherry,0.25,0,-1,2,0,-1,-1,2.0,"Reddiarpalayam, Pondicherry Pondicherry",680.0,1.0,0,0,0,0,0,0-99
421,63.0,pondicherry,0.5,1,180,3,3,-1,0,3.0,Mudaliarpet,1050.0,2.0,1,0,1,0,0,0-99
422,35.0,pondicherry,0.75,0,0,2,1,-1,0,2.0,Reddiarpalayam,900.0,3.0,0,1,0,0,0,0-99
423,,pondicherry,0.75,1,0,10,6,1,0,8.0,Pondicherry,5200.0,3.0,0,0,1,0,0,0-99
424,50.0,pondicherry,0.8,0,-1,3,0,-1,-1,3.0,Bharathi Nagar Pondicherry,1120.0,4.0,0,0,0,0,0,0-99
425,43.0,pondicherry,0.0,0,-1,3,0,-1,-1,2.0,Ellaipillaichavady,960.0,0.0,0,0,0,0,0,0-99
426,40.0,pondicherry,1.0,2,270,2,1,-1,0,2.0,Alpha Elite Annai Nagar,576.0,3.0,0,1,1,0,0,0-99
427,42.0,pondicherry,0.5,1,-1,3,0,1,0,3.0,Thavalakuppam,1350.0,2.0,0,0,0,0,0,0-99
428,170.0,pondicherry,0.5,0,45,8,1,-1,2,6.0,Reddiarpalayam,2880.0,1.0,0,1,0,0,0,0-99
429,40.0,pondicherry,0.4,0,-1,2,0,1,0,3.0,Krishna Nagar,1050.0,2.0,0,0,0,0,0,0-99
430,48.0,pondicherry,0.0,1,180,2,1,-1,0,3.0,Alpha Elite Annai Nagar,1165.0,0.0,1,1,0,0,0,0-99
431,89.6,pondicherry,0.2,2,90,2,2,0,0,2.0,AVM APARTMENT ECR Krishna Nagar,1120.0,1.0,0,1,1,0,0,0-99
432,120.0,pondicherry,1.0,0,90,3,4,-1,0,4.0,AVM APARTMENT ECR Krishna Nagar,1839.2,4.0,0,0,0,0,0,0-99
433,50.0,pondicherry,0.8,-1,-1,2,0,-1,-1,2.0,Mudaliarpet,934.4000000000001,4.0,0,0,0,0,0,0-99
434,40.0,pondicherry,0.0,1,-1,1,0,-1,-1,2.0,Tagore Nagar,572.0,0.0,0,0,0,0,0,0-99
435,18.5,pondicherry,0.0,2,-1,1,0,0,-1,1.0,Auroville,560.0,0.0,0,0,0,0,0,0-99
436,36.0,pondicherry,0.6666666666666666,1,90,2,2,-1,0,2.0,Reddiarpalayam,845.0,2.0,0,0,1,0,0,0-99
437,40.0,pondicherry,1.0,1,-1,2,2,-1,-1,3.0,vels apartments Pondicherry,1000.0,3.0,0,0,0,0,0,0-99
438,40.0,pondicherry,0.0,1,-1,2,0,1,-1,3.0,Pondicherry,1040.0,0.0,0,0,0,0,0,0-99
439,135.0,pondicherry,0.5,2,-1,3,0,-1,-1,3.0,Moolakulam,1920.0,1.0,0,0,0,0,0,0-99
440,55.0,pondicherry,1.0,1,-1,2,0,-1,-1,2.0,Anna Nagar,800.0,4.0,0,0,0,0,0,0-99
441,43.0,pondicherry,0.0,0,-1,2,0,-1,-1,2.0,Ellaipillaichavady,840.0,0.0,0,0,0,0,0,0-99
442,30.0,pondicherry,0.3333333333333333,1,-1,2,0,-1,-1,2.0,Ellaipillaichavady,600.0,1.0,0,0,0,0,0,0-99
443,42.0,pondicherry,0.0,0,-1,2,0,-1,-1,2.0,Ellaipillaichavady,720.0,0.0,0,0,0,0,0,0-99
444,72.0,pondicherry,0.8,0,-1,2,0,-1,-1,3.0,Pakkamudayanpet,1188.0,4.0,0,0,0,0,0,0-99
445,60.0,pondicherry,0.5,2,-1,3,0,-1,-1,3.0,Ellaipillaichavady,1200.0,1.0,0,0,0,0,0,0-99
446,75.0,pondicherry,0.6666666666666666,1,-1,3,0,-1,-1,3.0,Thanthai Periyar Nagar,921.6,2.0,0,0,0,0,0,0-99
447,70.0,pondicherry,0.3333333333333333,1,-1,2,1,1,-1,2.0,Kottakuppam,998.4000000000001,1.0,0,0,0,0,0,0-99
448,35.0,pondicherry,1.0,0,180,2,1,1,-1,2.0,Avvai Nagar,800.0,3.0,0,0,0,0,0,0-99
449,100.0,pondicherry,0.75,1,-1,3,0,-1,-1,3.0,"222, Dr Ambedkar Rd Mudaliarpet, Puducherry Pondicherry",1252.0,3.0,0,0,0,0,0,0-99
450,45.0,rajahmundry,0.4,0,90,3,1,1,0,3.0,Ave Appa Rao Road,1400.0,2.0,0,1,1,0,1,0-99
451,45.0,rajahmundry,0.0,0,-1,2,0,-1,-1,3.0,Konda Gunturu,960.0,0.0,0,0,0,0,0,0-99
452,62.0,rajahmundry,0.4,2,90,2,1,-1,0,3.0,Morampudi,1000.0,2.0,0,0,0,0,0,0-99
453,34.0,rajahmundry,1.0,0,-1,2,2,-1,-1,2.0,Konthamur,920.0,5.0,0,0,0,0,0,0-99
454,118.0,rajahmundry,0.5,2,90,3,2,-1,0,3.0,Jawaharlal Nehru Road,1800.0,2.0,1,1,1,0,0,0-99
455,63.0,rajahmundry,0.1666666666666667,1,-1,3,0,-1,-1,3.0,Gandhipuram,1200.0,1.0,0,0,0,0,0,0-99
456,100.0,rajahmundry,0.6,0,-1,3,2,-1,-1,3.0,Ave Appa Rao Road,1900.0,3.0,0,0,0,0,0,0-99
457,55.0,rajahmundry,1.0,0,-1,2,3,-1,0,3.0,Paluri Heights Venkatswara Nagar,1260.0,5.0,0,0,0,0,0,0-99
458,70.0,rajahmundry,0.6666666666666666,0,90,2,3,1,0,3.0,Danavai Peta,1300.0,2.0,0,0,1,0,0,0-99
459,28.0,rajahmundry,0.4,1,45,2,2,1,0,2.0,Bridge County Deevancheru,868.0,2.0,0,0,1,0,0,0-99
460,31.0,rajahmundry,1.0,0,270,3,2,-1,0,3.0,CHANDRIKA AVANTHIKA Rajanagaram,1100.0,5.0,1,1,0,0,0,0-99
461,30.0,rajahmundry,0.8,1,-1,2,2,-1,-1,2.0,Chandrika Vilaasini Srirampuram Road,800.0,4.0,0,0,0,0,0,0-99
462,61.1,rajahmundry,0.4,1,0,3,2,1,2,3.0,Bridge County Deevancheru,1360.0,2.0,0,1,0,0,0,0-99
463,150.0,rajahmundry,0.8,0,90,3,2,-1,0,3.0,Sheela Nagar,2000.0,4.0,0,0,1,0,0,0-99
464,40.0,rajahmundry,0.8,0,-1,2,1,-1,-1,2.0,APHB Colony Lalacheruvu,1157.0,4.0,0,0,0,0,0,0-99
465,33.0,rajahmundry,1.0,0,180,2,0,-1,0,2.0,Morampudi,900.0,5.0,1,1,1,0,0,0-99
466,32.0,rajahmundry,,-1,-1,0,0,-1,-1,2.0,J K RESIDENCY APARTMENT Rajahmundry,840.0,,0,0,0,0,0,0-99
467,32.0,rajahmundry,,-1,-1,0,0,-1,-1,2.0,J K RESIDENCY APARTMENTS RAMAKRISHNA NAGAR Rajahmundry,832.0,,0,0,0,0,0,0-99
468,185.0,rajahmundry,0.2,0,-1,3,2,-1,-1,4.0,Morampudi,2800.0,1.0,0,0,0,0,0,0-99
469,40.0,rajahmundry,1.0,0,90,3,0,1,0,2.0,korukonda Rajahmundry,1000.0,1.0,0,0,1,0,0,0-99
470,57.0,rajahmundry,0.4,0,90,3,2,-1,0,3.0,Hukumpeta,1300.0,2.0,0,0,1,0,0,0-99
471,42.0,rajahmundry,0.2,0,90,2,1,-1,0,2.0,Morampudi,1000.0,1.0,0,0,1,0,0,0-99
472,63.0,rajahmundry,1.0,0,90,2,2,-1,0,3.0,Ave Appa Rao Road,1362.0,4.0,0,1,0,0,0,0-99
473,36.0,rajahmundry,0.2,0,45,2,1,1,0,2.0,Morampudi,940.0,1.0,0,1,1,0,0,0-99
474,34.5,rajahmundry,0.8,0,270,2,1,1,0,2.0,Hukumpeta,900.0,4.0,0,1,1,0,0,0-99
475,62.0,rajahmundry,0.2,1,270,3,3,1,0,3.0,Chandrika Vilaasini Srirampuram Road,1406.4,1.0,0,0,0,0,0,0-99
476,150.0,rajahmundry,0.0,0,-1,3,0,-1,-1,2.0,Vidyuth Colony,920.0,0.0,0,0,0,0,0,0-99
477,65.0,rajahmundry,0.8,1,270,2,3,1,0,3.0,narayanapuram Rajahmundry,1300.0,4.0,0,1,0,0,0,0-99
478,31.0,rajahmundry,0.5,2,-1,2,1,-1,-1,2.0,Athidi Enclave Rajahmundry,800.0,3.0,0,0,0,0,0,0-99
479,25.0,rajahmundry,0.3333333333333333,0,90,2,2,0,0,2.0,Hukumpeta,850.0,1.0,0,0,1,0,0,0-99
480,65.0,rajahmundry,0.4,1,-1,2,0,-1,-1,2.0,Syamala Nagar Rajahmundry,920.0,2.0,0,0,0,0,0,0-99
481,32.0,rajahmundry,0.6,0,-1,2,2,-1,-1,2.0,SRK Nagar Society Buildings Rajahmundry,950.0,3.0,0,0,0,0,0,0-99
482,40.0,rajahmundry,0.8,0,-1,2,1,-1,-1,2.0,Bommuru,816.0,4.0,0,0,0,0,0,0-99
483,49.0,rajahmundry,0.2,1,0,2,1,-1,0,2.0,Prakasam Nagar,1200.0,1.0,0,0,0,0,0,0-99
484,35.0,rajahmundry,1.0,1,-1,2,2,-1,-1,2.0,Konthamur,870.0,2.0,0,0,0,0,0,0-99
485,35.0,rajahmundry,1.0,1,90,2,2,1,0,2.0,Konthamur,870.0,2.0,0,0,1,0,0,0-99
486,80.0,rajahmundry,0.6,1,-1,3,0,-1,-1,3.0,Jawaharlal Nehru Rd Rajahmundry,1320.0,3.0,0,0,0,0,0,0-99
487,36.0,rajahmundry,0.8,0,-1,2,0,-1,-1,3.0,CHANDRIKA AVANTHIKA Rajanagaram,1100.0,4.0,0,0,0,0,0,0-99
488,29.5,rajahmundry,0.6,0,90,2,1,1,0,3.0,CHANDRIKA AVANTHIKA Rajanagaram,1100.0,3.0,0,1,0,0,1,0-99
489,56.0,rajahmundry,0.4,2,45,2,2,-1,0,3.0,Pidimgoyya,1200.0,2.0,0,1,1,0,1,0-99
490,49.9,rajahmundry,0.2,1,-1,2,0,-1,-1,3.0,Bhaskar Nagar Rajahmundry,880.0,1.0,0,0,0,0,0,0-99
491,45.0,rajahmundry,0.0,2,-1,2,0,-1,-1,2.0,VIDUT NAGAR Rajahmundry,800.0,0.0,0,0,0,0,0,0-99
492,24.0,rajahmundry,0.75,0,270,2,1,-1,0,2.0,Gurukulam Road,900.0,3.0,0,0,1,0,0,0-99
493,150.0,rajahmundry,0.8,0,90,3,2,-1,0,4.0,Lalacheruvu,2500.0,4.0,0,0,1,0,0,0-99
494,62.0,rajahmundry,1.0,0,-1,3,2,1,-1,3.0,Chandrika Vilaasini Srirampuram Road,1800.0,5.0,0,0,1,0,0,0-99
495,45.0,rajahmundry,0.125,2,270,2,2,1,-1,2.0,Sahasra Hills Apartment Rajahmundry,928.0,1.0,0,0,0,0,0,0-99
496,40.0,rajahmundry,1.0,0,0,2,2,-1,0,2.0,sowmya appartment Rajahmundry,1000.0,2.0,0,0,1,0,0,0-99
497,59.0,rajahmundry,0.6,0,-1,2,0,-1,-1,2.0,Venkateswara Nagar,1040.0,3.0,0,0,0,0,0,0-99
498,26.5,rajahmundry,0.0,0,90,2,1,-1,0,2.0,Prakasam Nagar,900.0,0.0,0,0,0,0,0,0-99
499,59.0,rajahmundry,0.8,1,270,3,3,-1,-1,3.0,Paluri Heights Venkatswara Nagar,1300.0,4.0,0,0,0,0,0,0-99
500,27.0,rajahmundry,0.3333333333333333,0,90,2,1,-1,0,2.0,Diwancheruvu,1000.0,1.0,1,1,1,0,0,0-99
501,100.0,rajahmundry,0.4,0,-1,3,2,-1,-1,3.0,avapparao Rajahmundry,1800.0,2.0,0,0,0,0,0,0-99
502,85.0,rajahmundry,0.6,1,0,2,1,-1,0,3.0,jithendra premier jn Road Rajahmundry,1250.0,3.0,0,0,0,0,0,0-99
503,39.0,rajahmundry,0.4,0,180,2,2,-1,-1,2.0,Venkatadri Gardens Katheru,1175.0,2.0,0,1,0,0,0,0-99
504,45.0,rajahmundry,0.4,0,90,2,3,1,0,3.0,Srirampuram Road,1400.0,2.0,0,1,1,0,1,0-99
505,105.0,rajahmundry,0.25,2,0,3,1,1,-1,3.0,Gandhipuram,1600.0,1.0,0,0,1,0,0,0-99
506,56.0,rajahmundry,0.8333333333333334,1,-1,2,0,-1,-1,2.0,Jawaharlal Nehru Road,864.0,5.0,0,0,0,0,0,0-99
507,15.0,rajahmundry,0.6666666666666666,1,90,1,2,-1,0,1.0,Alcot Gardens,600.0,2.0,0,0,1,0,0,0-99
508,90.0,rajahmundry,1.0,1,0,3,1,-1,-1,3.0,Gandhipuram,1320.0,5.0,0,0,1,0,0,0-99
509,45.0,rajahmundry,1.0,2,-1,2,0,-1,-1,2.0,A.v. Apparao road Rajahmundry,152.0,3.0,0,0,0,0,0,0-99
510,18.0,rajahmundry,0.2,0,-1,2,0,-1,-1,2.0,Auto Nagar,708.8000000000001,1.0,0,0,0,0,0,0-99
511,36.0,rajahmundry,0.5,1,90,2,1,-1,0,2.0,Konthamur,900.0,2.0,0,0,1,0,0,0-99
512,22.0,rajahmundry,0.4,1,-1,2,2,-1,-1,2.0,Kolamuru,0.0,2.0,0,0,0,0,0,0-99
513,80.0,rajahmundry,0.25,0,-1,2,2,-1,-1,3.0,Lalacheruvu,1400.0,1.0,0,0,0,0,0,0-99
514,40.0,rajahmundry,,0,90,2,3,-1,0,3.0,lotus signature towers Rajahmundry,1260.0,,0,1,1,0,1,0-99
515,47.9,rajahmundry,0.5,1,-1,2,1,-1,-1,2.0,raj Rajahmundry,740.0,3.0,0,0,0,0,0,0-99
516,32.0,rajahmundry,1.0,0,0,2,2,-1,0,2.0,Ganesh residency Rajahmundry,1050.0,5.0,0,0,1,0,0,0-99
517,61.5,rajahmundry,0.75,2,-1,2,0,-1,-1,2.0,Tilak Road,1000.0,3.0,0,0,0,0,0,0-99
518,100.0,rajahmundry,1.0,0,-1,3,0,-1,-1,3.0,Tilak Road,1768.0,5.0,0,0,0,0,0,0-99
519,26.0,rajahmundry,0.5,0,-1,2,0,-1,-1,2.0,Konthamur,1000.0,2.0,0,0,0,0,0,0-99
520,52.0,rajahmundry,0.6,2,270,2,2,-1,0,2.0,Kohinoor Park Bommuru,840.0,3.0,0,1,1,0,0,0-99
521,44.0,rajahmundry,0.8,2,90,2,1,-1,0,2.0,Mangalavaripeta,50.0,4.0,0,0,1,0,0,0-99
522,36.0,rajahmundry,0.0,2,-1,2,0,-1,-1,2.0,Konthamur,880.0,0.0,0,0,0,0,0,0-99
523,48.0,rajahmundry,0.4,1,-1,2,1,-1,-1,2.0,P & T Colony,980.0,2.0,0,0,0,0,0,0-99
524,44.0,rajahmundry,0.8,1,-1,2,0,-1,-1,2.0,Mangalavaripeta,804.0,4.0,0,0,0,0,0,0-99
525,45.3,rajahmundry,,0,-1,2,0,-1,-1,2.0,Bridge County Deevancheru,868.0,,1,0,0,0,0,0-99
526,49.5,rajahmundry,,0,-1,3,0,-1,-1,3.0,Bridge County Deevancheru,948.0,,1,0,0,0,0,0-99
527,40.0,rajahmundry,0.8,2,0,2,2,1,0,2.0,Hukumpeta,643.0,4.0,0,1,1,0,0,0-99
528,27.0,rajahmundry,,-1,-1,0,0,-1,-1,3.0,Bommuru,880.0,,0,0,0,0,0,0-99
529,25.0,rajahmundry,0.6666666666666666,2,-1,2,0,-1,-1,2.0,Navbharat Nagar,900.0,2.0,0,0,0,0,0,0-99
530,29.0,rajahmundry,1.0,0,-1,2,0,-1,-1,2.0,Navbharat Nagar,800.0,5.0,0,0,0,0,0,0-99
531,35.0,rajahmundry,1.0,0,-1,2,0,-1,-1,2.0,Navbharat Nagar,880.0,5.0,0,0,0,0,0,0-99
532,32.0,rajahmundry,0.8,0,-1,2,0,-1,-1,2.0,Navbharat Nagar,800.0,4.0,0,0,0,0,0,0-99
533,175.0,rajahmundry,1.0,0,45,3,2,1,0,3.0,Jawaharlal Nehru Road,1980.0,5.0,0,1,1,0,0,0-99
534,34.0,rajahmundry,0.8,1,-1,2,2,-1,-1,2.0,Bridge County ,672.0,4.0,1,0,0,0,0,0-99
535,67.5,rajahmundry,1.0,0,270,3,2,1,0,3.0,Hukumpeta,1200.0,5.0,0,0,0,0,0,0-99
536,22.0,rajahmundry,0.75,0,-1,2,0,-1,-1,2.0,Swarop Nagar Rajahmundry,560.0,3.0,0,0,0,0,0,0-99
537,40.0,rajahmundry,0.6,0,-1,2,1,-1,0,2.0,Sri Vasavi Plaza Rajahmundry,1195.0,3.0,0,0,0,0,0,0-99
538,58.0,rajahmundry,0.8,2,-1,2,1,-1,-1,2.0,Modal Colony Rajahmundry,900.0,4.0,0,0,0,0,0,0-99
539,48.0,rajahmundry,0.2,2,-1,2,0,-1,-1,3.0,Savitrinagar,1100.0,1.0,0,0,0,0,0,0-99
540,16.0,satara,0.5,0,-1,1,0,-1,-1,1.0,"Shirwal, Satara Satara",421.6,2.0,0,0,0,0,0,0-99
541,17.0,satara,0.6666666666666666,0,-1,1,1,-1,-1,1.0,Phaltan,488.0,2.0,0,0,0,0,0,0-99
542,45.0,satara,0.2,1,-1,2,0,-1,-1,2.0,Ayodhya Nagari Koyananagar,740.0,1.0,0,0,0,0,0,0-99
543,19.5,satara,0.25,1,270,1,1,1,0,1.0,Sahupuri,450.0,1.0,0,1,0,0,0,0-99
544,14.0,satara,0.5,1,-1,1,1,-1,-1,1.0,Jakatwadi,400.0,2.0,0,0,0,0,0,0-99
545,24.0,satara,0.5,0,90,1,2,-1,0,1.0,Songirwadi,563.2,2.0,0,0,0,0,0,0-99
546,23.0,satara,0.75,0,-1,2,2,-1,0,2.0,Shahupuri,750.0,3.0,1,1,0,0,1,0-99
547,30.9,satara,0.5,0,-1,2,1,-1,-1,2.0,Khed,800.0,2.0,0,0,0,0,0,0-99
548,25.0,satara,0.25,1,90,1,2,-1,0,1.0,Adarsh Sangam Sangamnagar,650.0,1.0,0,1,1,0,1,0-99
549,16.0,satara,1.0,0,90,2,2,-1,0,1.0,Kodoli,485.0,3.0,0,0,0,0,0,0-99
550,28.0,satara,0.75,0,-1,1,0,-1,-1,2.0,Sadar Bazar,640.0,3.0,0,0,0,0,0,0-99
551,35.0,satara,1.0,0,-1,2,2,-1,-1,2.0,Shahunagar,726.4000000000001,4.0,0,0,0,0,0,0-99
552,29.0,satara,1.0,0,-1,1,0,-1,-1,1.0,Wai,548.0,2.0,0,0,0,0,0,0-99
553,18.0,satara,1.0,0,-1,1,2,-1,-1,1.0,avadhut terees apartment Satara,655.0,4.0,0,0,1,0,0,0-99
554,12.0,satara,0.0,0,-1,1,1,1,0,1.0,Wai,400.0,0.0,0,1,0,0,0,0-99
555,15.0,satara,0.3333333333333333,0,-1,1,1,-1,-1,1.0,Aditya Pride Mhaswad Satara,635.0,1.0,0,0,0,0,0,0-99
556,,satara,0.6666666666666666,1,-1,1,1,-1,0,1.0,Wai Satara Road,510.0,2.0,0,0,0,0,0,0-99
557,35.0,satara,1.0,1,-1,2,0,-1,-1,2.0,Karanje Turf Satara Satara,700.0,2.0,0,0,0,0,0,0-99
558,18.0,satara,0.25,0,-1,1,0,-1,-1,1.0,Green homes Satara,488.0,1.0,0,0,0,0,0,0-99
559,35.0,satara,,0,-1,1,2,-1,-1,2.0,wai kalaniketan Satara,600.0,,0,0,0,0,0,0-99
560,24.0,satara,0.3333333333333333,1,-1,1,1,-1,-1,1.0,Karanje,627.0,1.0,0,0,0,0,0,0-99
561,11.0,satara,1.0,0,-1,1,1,-1,-1,1.0,Shirwal,580.0,4.0,0,1,1,0,0,0-99
562,45.0,satara,0.0,2,90,2,2,1,0,2.0,Sai Nagari Godoli,697.6,0.0,0,1,0,0,0,0-99
563,50.0,satara,0.0,1,-1,2,0,-1,-1,2.0,Khed,1555.2,0.0,0,0,0,0,0,0-99
564,48.0,satara,0.0,0,-1,3,0,-1,-1,2.0,Deeplaxmi Apartment Ramacha Got Satara,960.0,0.0,0,0,0,0,0,0-99
565,22.0,satara,0.5,0,0,2,2,-1,0,2.0,Mhasave Satara,760.0,1.0,0,1,1,0,0,0-99
566,19.0,satara,1.0,1,-1,1,0,-1,-1,1.0,Malhar Peth,438.0,4.0,0,0,0,0,0,0-99
567,25.0,satara,1.0,1,-1,1,0,-1,-1,1.0,Gajanan Nilayam Samantha Mandir Satara,512.0,2.0,0,0,0,0,0,0-99
568,17.5,satara,1.0,0,-1,1,1,-1,-1,1.0,Heramb Nagar Karanje Mahswe road Karanje Satara,450.0,3.0,0,0,0,0,0,0-99
569,30.0,satara,0.4,0,-1,2,0,-1,-1,2.0,Urbangram Vastushodh Shirwal,680.0,2.0,0,0,0,0,0,0-99
570,20.0,satara,1.0,1,-1,1,0,-1,-1,1.0,Dalvi Complex Satara,596.0,4.0,0,0,0,0,0,0-99
571,14.0,satara,0.6666666666666666,1,-1,1,0,-1,-1,1.0,Kodoli,512.0,2.0,0,0,0,0,0,0-99
572,14.0,satara,1.0,0,45,1,1,-1,1,1.0,Wai,424.0,3.0,0,0,1,0,0,0-99
573,20.0,satara,0.6,0,-1,0,0,-1,-1,,Khed,529.6,3.0,0,0,0,0,0,0-99
574,35.0,satara,0.5,1,-1,2,1,0,0,2.0,Shirwal,840.0,2.0,0,1,1,0,0,0-99
575,18.0,satara,0.75,0,-1,1,0,-1,-1,1.0,Rajwada,440.0,3.0,0,0,0,0,0,0-99
576,230.0,satara,1.0,0,-1,1,0,-1,-1,1.0,Kalpana Vilas apartment tamjainagar Satara,500.0,3.0,0,0,0,0,0,0-99
577,230.0,satara,1.0,0,-1,1,0,-1,-1,1.0,Kalpana Vilas apartment tamjainagar Satara,500.0,3.0,0,0,0,0,0,0-99
578,18.0,satara,0.25,0,-1,1,0,-1,-1,1.0,"Wadhe Phata, Satara Satara",440.0,1.0,0,0,0,0,0,0-99
579,20.0,satara,0.6666666666666666,0,90,2,1,-1,0,2.0,Saidapur,722.4000000000001,2.0,0,1,1,0,0,0-99
580,35.0,satara,1.0,0,90,2,1,-1,0,2.0,Wai,1200.0,4.0,0,0,0,0,0,0-99
581,26.0,satara,0.4,1,-1,1,0,-1,-1,1.0,Gajanan Vishva Sadar Bazar,536.0,2.0,0,0,0,0,0,0-99
582,26.0,satara,1.0,1,-1,2,0,-1,-1,2.0,Wai,664.0,2.0,0,0,0,0,0,0-99
583,12.0,satara,0.6666666666666666,1,90,2,1,-1,0,1.0,Dahiwadi,400.0,2.0,0,0,0,0,0,0-99
584,32.0,satara,0.25,1,-1,2,0,-1,-1,2.0,Samarth Mandir Road,640.0,1.0,0,0,0,0,0,0-99
585,18.0,satara,0.6666666666666666,0,90,1,1,-1,1,1.0,Balaji Vishwa Shirwal,585.0,2.0,0,0,0,0,0,0-99
586,25.0,satara,0.6666666666666666,1,270,2,2,-1,0,2.0,gourishankar heights Satara,1050.0,2.0,0,0,1,0,0,0-99
587,150.0,satara,0.3333333333333333,0,-1,3,0,-1,-1,3.0,Sadar Bazar,1760.0,2.0,0,0,0,0,0,0-99
588,39.0,satara,0.75,0,90,2,1,-1,-1,2.0,Shirwal,796.0,3.0,0,0,0,0,0,0-99
589,14.0,satara,1.0,0,315,1,1,-1,1,1.0,Wai,424.0,3.0,0,0,1,0,0,0-99
590,23.0,satara,0.25,0,-1,2,0,-1,-1,2.0,Lonand,640.0,1.0,0,0,0,0,0,0-99
591,100.0,satara,0.0,2,-1,3,0,-1,-1,3.0,Umbraj,2880.0,0.0,0,0,0,0,0,0-99
592,16.0,satara,0.0,1,-1,1,0,-1,-1,1.0,Rajwada,340.8,0.0,0,0,0,0,0,0-99
593,75.0,satara,,-1,-1,0,0,-1,-1,2.0,Sadar Bazar,1008.0,,0,0,0,0,0,0-99
594,18.5,satara,0.0,0,45,1,1,1,1,1.0,Vivanta Wai,490.0,0.0,1,0,0,0,0,0-99
595,35.5,satara,0.3333333333333333,1,90,1,0,-1,0,1.0,Wai,430.4,1.0,0,1,1,0,1,0-99
596,18.0,satara,1.0,1,270,1,1,-1,0,1.0,Deeplaxmi Complex Mangalwar Peth Satara,650.0,3.0,0,0,0,0,0,0-99
597,30.0,satara,0.75,0,90,2,1,1,-1,2.0,Shirwal,640.0,3.0,1,0,0,0,0,0-99
598,40.0,satara,1.0,1,-1,1,0,-1,-1,2.0,Kanga Colony Satara,750.0,2.0,0,0,0,0,0,0-99
599,25.0,satara,0.6666666666666666,0,-1,2,1,-1,0,1.0,Sadar Bazar,610.0,2.0,0,0,0,0,0,0-99
600,82.0,shimla,0.0,0,-1,2,1,-1,0,3.0,New Shimla,1000.0,0.0,1,0,0,0,0,0-99
601,45.0,shimla,1.0,2,-1,2,1,-1,-1,1.0,Campton Estate Bharari Road,615.0,4.0,0,0,0,0,0,0-99
602,75.0,shimla,0.0,0,90,2,2,-1,-1,3.0,Panthaghati,880.0,0.0,0,0,0,0,0,0-99
603,65.0,shimla,0.75,2,90,2,2,1,0,2.0,Campton Estate Bharari Road,1285.0,3.0,0,1,0,0,0,0-99
604,85.0,shimla,0.6,1,-1,3,2,-1,-1,3.0,New Shimla,1080.0,3.0,0,0,0,0,0,0-99
605,75.0,shimla,1.0,2,90,2,2,1,0,4.0,New Shimla,1100.0,3.0,1,0,1,0,0,0-99
606,65.0,shimla,0.0,2,-1,2,1,-1,-1,3.0,Chaura Maidan Road,800.0,0.0,1,0,0,0,0,0-99
