Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
22556,88.0,bangalore,0.6153846153846154,1,90,2,2,-1,0,2.0,Veracious Rose Dale Whitefield,880.0,8.0,1,1,1,0,1
22557,85.0,bangalore,0.7142857142857143,0,90,2,2,1,0,3.0,Shriram Greenfield Budigere,900.0,10.0,0,1,1,0,0
22558,64.0,bangalore,0.6,0,0,2,1,1,0,2.0,Pragathi Amber Ananth Nagar,805.0,9.0,0,1,0,0,0
22559,86.3,bangalore,0.21875,0,90,2,1,1,0,2.0,GM Global Techies Town Phase 1 Electronics City,1000.0,7.0,0,1,0,0,0
22560,70.0,bangalore,0.4,0,-1,2,1,-1,-1,2.0,Willow Park Kalkere,928.0,4.0,0,0,0,0,0
22561,130.0,bangalore,0.4,0,90,2,1,1,0,2.0,HAL 2nd Stage Indiranagar,900.0,2.0,1,0,0,0,0
22562,35.0,bangalore,0.75,1,-1,2,0,-1,-1,2.0,Kengeri Satellite Town,728.0,3.0,0,0,0,0,0
22563,58.0,bangalore,0.5,0,-1,2,0,-1,-1,2.0,Suvrith Sadan Kengeri,848.0,2.0,1,0,0,0,0
22564,83.0,bangalore,0.8,0,0,2,2,-1,0,2.0,Jai Gardenia Krishnarajapura,880.0,4.0,0,1,1,0,1
22565,117.0,bangalore,,0,-1,2,0,1,-1,2.0,SB Temple Tree Bommanahalli,1028.0,,1,0,0,0,0
22566,65.0,bangalore,0.25,1,-1,2,1,-1,0,2.0,Legacy Ariston Yelahanka,944.0,1.0,0,0,0,0,0
22567,85.0,bangalore,0.75,1,-1,2,0,-1,-1,2.0,Santhosh Paradise Sahakar Nagar,912.0,3.0,0,0,0,0,0
22568,65.0,bangalore,1.0,1,90,2,2,-1,-1,2.0,"A Narayanapura, Mahadevapura",1050.0,4.0,0,0,0,0,0
22569,80.0,bangalore,0.3684210526315789,1,-1,2,0,-1,-1,3.0,DLF Westend Heights Btm Layout,1200.0,7.0,0,0,0,0,0
22570,97.2,bangalore,0.5,1,-1,2,0,-1,-1,2.0,Divyasree Elan Kaikondrahalli,1065.6,5.0,0,0,0,0,0
22571,85.0,bangalore,0.0,1,-1,2,0,-1,-1,2.0,Divyasree Elan Sarjapur Road,1092.8,0.0,0,0,0,0,0
22572,88.0,bangalore,0.0,1,-1,2,0,-1,-1,2.0,Divyasree Elan Sarjapur Road,1065.6,0.0,0,0,0,0,0
22573,90.0,bangalore,0.0,1,-1,2,0,-1,-1,2.0,Divyasree Elan Ambalipura Haralur,1040.0,0.0,0,0,0,0,0
22574,96.0,bangalore,0.5,1,-1,2,0,-1,-1,2.0,Divyasree Elan Sarjapur Road,1065.6,5.0,0,0,0,0,0
22575,88.0,bangalore,0.5,0,0,3,2,1,0,3.0,Phase 8th JP Nagar,1340.0,2.0,1,1,0,0,0
22576,90.0,bangalore,0.95,1,-1,3,0,-1,-1,3.0,GM Infinite Daffodils Tumkur Road,1320.0,19.0,0,0,0,0,0
22577,130.0,bangalore,1.0,1,-1,4,0,-1,-1,3.0,DS Max Sunscape Phase 7 JP Nagar,2680.0,5.0,0,0,0,0,0
22578,72.0,bangalore,0.25,0,0,2,1,-1,0,2.0,Block 1st HRBR Layout,856.0,1.0,0,1,0,0,0
22579,63.0,bangalore,0.5,1,90,3,3,1,0,3.0,Sriven Rag Metropole J P Nagar,1435.0,3.0,0,0,0,0,0
22580,60.0,bangalore,0.6,1,90,3,3,1,0,3.0,Road,1200.0,3.0,0,0,1,0,0
22581,239.0,bangalore,1.0,1,0,3,0,1,0,3.0,Pentine Homes Sampangiram Nagar,2000.0,3.0,0,0,0,0,0
22582,78.0,bangalore,1.0,2,225,3,2,1,0,3.0,Tata New Haven Tumkur Road,1000.0,10.0,0,1,1,0,1
22583,310.0,bangalore,1.0,1,90,3,3,-1,-1,3.0,Bhartiya City Nikoo Homes Phase 2 Thanisandra Main Road,1415.0,32.0,0,0,0,0,0
