Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool,Group
4146,33.0,ghaziabad,0.0,1,45,2,2,1,0,2.0,"Shalimar Garden Extension 2, Rajendra Nagar",800.0,0.0,0,1,1,0,0,500-999
4147,53.0,ghaziabad,0.25,0,90,2,2,1,0,3.0,Wave City,903.2,1.0,0,1,0,0,0,500-999
4148,52.0,ghaziabad,1.0,0,0,2,2,0,0,3.0,Wave City,903.2,5.0,0,0,1,0,0,500-999
4149,36.0,ghaziabad,0.75,1,0,2,2,-1,0,2.0,Wave City,720.0,3.0,0,1,1,0,0,500-999
4150,38.0,ghaziabad,,0,45,2,2,0,0,2.0,Wave City,720.0,,0,1,1,0,1,500-999
4151,155.0,ghaziabad,0.0,2,90,3,2,1,0,4.0,Indirapuram,1650.0,0.0,0,0,1,0,0,500-999
4152,50.0,ghaziabad,0.3636363636363636,2,90,2,4,-1,0,2.0,Panchsheel Wellington Crossings Republik,1100.0,8.0,0,1,1,0,1,500-999
4153,110.0,ghaziabad,,1,-1,4,0,1,-1,4.0,Organic Homes NH 24,1840.0,,1,0,0,0,0,500-999
4154,58.0,ghaziabad,0.25,2,90,2,1,1,0,3.0,"Shalimar Garden Extension 2, Rajendra Nagar",1699.0,1.0,1,0,1,0,0,500-999
4155,32.0,ghaziabad,0.875,2,90,1,3,0,-1,2.0,Quantum Residency Raj Nagar Extension,789.6,7.0,0,1,1,0,0,500-999
4156,32.0,ghaziabad,0.3333333333333333,1,90,2,1,-1,0,2.0,Vasundhara Sector 2B,0.0,1.0,0,1,1,0,0,500-999
4157,39.0,ghaziabad,0.2142857142857143,1,315,2,2,-1,0,3.0,Dream Homes NH 24,843.2,3.0,0,1,1,0,0,500-999
4158,64.0,ghaziabad,0.631578947368421,1,45,3,3,1,0,3.0,Exotica Eastern Court Sain Vihar,1685.0,12.0,0,1,1,0,1,500-999
4159,33.0,ghaziabad,0.3333333333333333,2,-1,2,1,-1,-1,2.0,Siddiqui Apartments DLF Extn II DLF Dilshad Extention II,0.0,1.0,0,0,0,0,0,500-999
4160,26.0,ghaziabad,0.3333333333333333,1,-1,2,2,-1,-1,1.0,"Rampuri, Surya Nagar",600.0,1.0,0,0,0,0,0,500-999
4161,34.0,ghaziabad,0.7857142857142857,0,-1,2,3,-1,-1,2.0,Nilaya Greens Raj Nagar Extension,552.0,11.0,0,0,0,0,0,500-999
4162,40.0,ghaziabad,0.2666666666666667,1,-1,2,0,-1,-1,3.0,Savy Ville De Raj Nagar Extension,886.4000000000001,4.0,0,0,0,0,0,500-999
4163,55.0,ghaziabad,1.0,1,45,3,3,-1,0,3.0,Emenox Brave Hearts Raj Nagar Extension,1208.0,11.0,0,0,0,0,0,500-999
4164,140.0,ghaziabad,0.25,1,45,3,2,1,0,4.0,Rajendra Nagar Sector 2,2000.0,1.0,1,0,1,0,0,500-999
4165,40.0,ghaziabad,0.3333333333333333,1,90,2,3,1,0,2.0,Supertech Livingstone NH 24,950.0,7.0,0,1,1,0,0,500-999
4166,47.0,ghaziabad,0.2352941176470588,1,45,2,3,-1,1,2.0,VVIP Addresses Raj Nagar Extension,916.0,4.0,0,1,1,0,1,500-999
4167,40.0,ghaziabad,0.0,2,45,2,2,-1,0,2.0,"Gyan Khand 1, Indirapuram",720.0,0.0,0,0,0,0,0,500-999
4168,33.0,ghaziabad,0.2631578947368421,0,45,2,4,-1,0,2.0,Aditya World City NH 24,739.2,5.0,0,1,0,0,0,500-999
4169,17.0,ghaziabad,0.0,1,-1,1,0,-1,-1,1.0,Pratap Vihar,0.0,0.0,0,0,0,0,0,500-999
4170,21.5,ghaziabad,0.75,1,90,2,1,-1,0,2.0,Indraprastha Flat Loni,850.0,3.0,1,1,0,0,0,500-999
4171,14.0,ghaziabad,0.3333333333333333,2,0,1,1,0,0,1.0,Bhopura,450.0,1.0,1,1,1,0,0,500-999
4172,40.0,ghaziabad,0.2,0,45,2,3,-1,0,2.0,Wave Executive Floors NH 24,750.0,1.0,1,1,0,0,0,500-999
4173,225.0,ghaziabad,0.5,1,90,4,2,1,0,4.0,"Neeti Khand 2, Indirapuram",2318.0,1.0,1,0,0,0,0,500-999
4174,35.0,ghaziabad,0.0,1,90,2,1,0,0,2.0,Vasundhara Sector 5,450.0,0.0,1,0,0,0,0,500-999
4175,44.5,ghaziabad,0.25,1,90,2,1,1,0,2.0,"Shakti Khand 2, Indirapuram",900.0,1.0,0,0,1,0,0,500-999
4176,4.5,ghaziabad,,-1,-1,0,0,-1,-1,2.0,"India Mooncity, Ahinsa Khand 2, Ghaziabad Ghaziabad",800.0,,0,0,0,0,0,500-999
4177,67.0,ghaziabad,0.35,1,45,3,4,1,0,3.0,Kingswood Court Sain Vihar,1785.0,7.0,0,1,1,0,1,500-999
4178,118.0,ghaziabad,0.25,0,90,3,2,-1,0,4.0,Indirapuram,1800.0,1.0,1,1,0,0,0,500-999
4179,155.0,ghaziabad,0.25,1,90,3,2,-1,0,4.0,Kaushambi,1800.0,1.0,1,1,0,0,0,500-999
4180,330.0,ghaziabad,0.25,2,90,4,2,1,0,5.0,Indirapuram,2300.0,1.0,0,0,1,0,0,500-999
4181,50.0,ghaziabad,0.25,1,90,2,1,1,0,2.0,"Neeti Khand 1, Indirapuram",950.0,1.0,0,0,1,0,0,500-999
4182,42.0,ghaziabad,0.3333333333333333,1,-1,2,0,-1,-1,2.0,Sahibabad,796.0,1.0,0,0,0,0,0,500-999
4183,45.0,ghaziabad,0.45,1,45,2,4,1,0,3.0,Assotech The Nest Sain Vihar,1285.0,9.0,0,1,1,0,1,500-999
4184,180.0,ghaziabad,0.3333333333333333,1,45,3,2,-1,0,3.0,Ram Prastha,1500.0,1.0,1,1,0,0,0,500-999
4185,80.0,ghaziabad,0.25,1,90,3,2,0,0,3.0,Vasundhara Sector 11,1250.0,1.0,1,0,1,0,0,500-999
4186,72.0,ghaziabad,0.4,1,45,3,3,1,0,3.0,Paramount Symphony Sain Vihar,1700.0,8.0,0,1,1,0,1,500-999
4187,78.0,ghaziabad,0.625,1,90,3,2,1,0,3.0,SPS Residency Indirapuram,1100.0,5.0,0,1,1,0,1,500-999
4188,47.5,ghaziabad,0.3333333333333333,1,90,2,1,1,0,2.0,"R V Homes Shakti Khand 3, Indirapuram",1015.0,1.0,1,1,1,0,0,500-999
4189,17.0,ghaziabad,1.0,0,0,1,2,1,0,1.0,Wave City Plots Wave City,378.0,15.0,0,0,0,0,1,500-999
4190,45.0,ghaziabad,0.6666666666666666,1,90,2,1,0,0,2.0,Vasundhara,900.0,2.0,0,0,1,0,0,500-999
4191,81.5,ghaziabad,0.0,1,90,3,2,-1,3,3.0,Renowned Lotus Srishti Crossings Republik,1659.0,0.0,1,1,1,0,0,500-999
4192,84.5,ghaziabad,0.3333333333333333,1,90,3,2,-1,3,3.0,Green Floors NH 24,1580.0,1.0,1,1,1,0,0,500-999
4193,80.5,ghaziabad,0.3333333333333333,1,90,3,2,-1,3,3.0,Green Floors NH 24,1658.0,1.0,1,1,1,0,0,500-999
4194,55.0,ghaziabad,0.3333333333333333,1,90,3,1,0,0,3.0,Indirapuram,1050.0,1.0,0,0,0,0,0,500-999
4195,218.0,ghaziabad,0.04166666666666666,1,45,3,5,1,0,3.0,"ATS Advantage Ahinsa Khand, Indirapuram",1180.0,1.0,0,0,1,0,1,500-999
4196,110.0,ghaziabad,0.3333333333333333,0,-1,3,0,-1,-1,4.0,Indirapuram,1360.0,1.0,0,0,0,0,0,500-999
4197,70.0,ghaziabad,1.0,1,90,2,2,1,0,3.0,"Neeti Khand 1, Indirapuram",1150.0,2.0,0,0,1,0,0,500-999
4198,150.0,ghaziabad,0.0,2,-1,2,0,-1,-1,3.0,"Shalimar Garden Extension 2, Rajendra Nagar",1680.0,0.0,0,0,0,0,0,500-999
4199,21.0,ghaziabad,0.3846153846153846,0,-1,1,0,-1,-1,1.0,Aditya Urban Homes NH 24,468.0,5.0,0,0,0,0,0,500-999
4200,78.0,ghaziabad,0.7857142857142857,1,45,2,3,1,0,3.0,Ajnara Integrity Raj Nagar Extension,1192.0,11.0,0,1,1,0,0,500-999
4201,18.0,ghaziabad,0.6666666666666666,0,-1,1,0,-1,-1,1.0,"Dlf Dilshad Plaza, Shalimar Garden",360.0,2.0,0,0,0,0,0,500-999
4202,23.0,ghaziabad,0.0,1,-1,1,0,-1,0,1.0,Vasundhara Sector 3,0.0,0.0,0,0,0,0,0,500-999
4203,58.0,ghaziabad,0.7619047619047619,1,45,2,3,1,0,2.0,Vaishali Sector 1,800.0,16.0,1,1,1,0,1,500-999
4204,235.0,ghaziabad,0.5,1,90,4,2,1,0,5.0,Indirapuram,2900.0,2.0,1,1,1,0,0,500-999
4205,55.0,ghaziabad,0.06666666666666667,1,-1,2,3,-1,0,2.0,Platinum 321 Raj Nagar Extension,985.0,1.0,0,0,0,0,0,500-999
4206,80.0,ghaziabad,0.25,1,90,2,1,1,0,3.0,"Gyan Khand 1, Indirapuram",1150.0,1.0,0,0,1,0,0,500-999
4207,180.0,ghaziabad,0.0,2,90,2,2,-1,0,3.0,Ramprastha Colony,0.0,0.0,0,0,0,0,0,500-999
4208,215.0,ghaziabad,0.25,2,90,4,2,1,0,4.0,Kaushambi,2900.0,1.0,1,0,1,0,0,500-999
4209,165.0,ghaziabad,1.0,1,90,3,2,0,0,3.0,Vaishali Sector 3,1800.0,2.0,0,0,1,0,0,500-999
4210,45.0,ghaziabad,0.3,1,45,2,3,1,0,2.0,Gaur Global Village Sain Vihar,1275.0,6.0,0,1,1,0,1,500-999
4211,26.0,ghaziabad,0.5,0,-1,3,0,-1,-1,3.0,"Tila Shahbazpur, Behta Hazipur",64.0,1.0,0,0,0,0,0,500-999
4212,53.0,ghaziabad,0.125,2,45,2,3,1,3,2.0,Gold Coast Crossings Republik,1250.0,2.0,0,1,1,0,1,500-999
4213,68.0,ghaziabad,0.4,0,90,2,4,-1,0,2.0,"Saviour Park Mohan Nagar, Rajendra Nagar",900.0,6.0,0,1,0,0,1,500-999
4214,80.0,ghaziabad,0.2941176470588235,0,-1,2,2,-1,-1,2.0,"Aditya Mega City Vaibhav Khand, Indirapuram",622.0,5.0,0,0,0,0,0,500-999
4215,80.0,ghaziabad,0.6153846153846154,1,90,3,4,-1,0,3.0,Parsvnath Majestic Indirapuram,1160.0,8.0,0,1,1,0,0,500-999
4216,55.0,ghaziabad,0.4666666666666667,1,90,2,3,-1,0,3.0,Uninav Heights Raj Nagar Extension,988.0,7.0,0,1,1,0,1,500-999
4217,40.0,ghaziabad,0.15,1,45,2,2,1,0,2.0,SG Grand Raj Nagar Extension,1000.0,3.0,0,1,1,0,1,500-999
4218,125.0,ghaziabad,0.5,1,45,3,2,1,0,4.0,"Gyan Khand 1, Indirapuram",1750.0,2.0,1,1,0,0,0,500-999
4219,63.0,ghaziabad,0.4285714285714285,1,45,3,4,1,0,3.0,Crossing Republic GH 7 Sain Vihar,1725.0,6.0,0,1,1,0,1,500-999
4220,60.0,ghaziabad,0.4,1,45,2,4,1,0,3.0,Saviour Greenisle Sain Vihar,1600.0,8.0,0,1,1,0,1,500-999
4221,60.0,ghaziabad,0.0,0,-1,2,1,-1,-1,2.0,Surya Apartment Surya Nagar,720.0,0.0,0,0,0,0,0,500-999
4222,,ghaziabad,0.0,2,-1,2,0,-1,0,2.0,"Anand Vihar, Kaushambi",1100.0,0.0,0,0,0,0,0,500-999
4223,103.0,ghaziabad,0.3571428571428572,1,90,3,3,1,1,3.0,Palm Resort Raj Nagar Extension,1261.0,5.0,1,1,1,0,0,500-999
4224,20.0,ghaziabad,0.25,2,-1,1,1,0,-1,1.0,Vaishali Sector 1,440.0,1.0,0,0,0,0,0,500-999
4225,58.0,ghaziabad,0.3333333333333333,0,90,2,1,1,0,3.0,Rajendra Nagar Sector 5,1700.0,1.0,0,0,1,0,0,500-999
4226,,ghaziabad,0.3809523809523809,1,45,2,3,1,0,2.0,Panchsheel Wellington Sain Vihar,1050.0,8.0,0,1,1,0,1,500-999
4227,163.0,ghaziabad,0.25,0,90,3,2,-1,0,4.0,Kaushambi,1800.0,1.0,1,1,0,0,0,500-999
4228,100.0,ghaziabad,0.4,1,90,3,4,1,0,3.0,SPS Residency Indirapuram,1500.0,4.0,0,1,1,0,1,500-999
4229,,ghaziabad,0.5,1,-1,2,1,-1,-1,2.0,Indirapuram,900.0,2.0,0,0,0,0,0,500-999
4230,34.5,ghaziabad,0.25,1,45,2,1,1,0,2.0,"Shakti Khand 2, Indirapuram",850.0,1.0,0,1,0,0,0,500-999
4231,29.8,ghaziabad,0.3333333333333333,1,315,2,1,1,0,3.0,Kailash Puram Govindpuram,900.0,1.0,1,1,0,0,0,500-999
4232,39.5,ghaziabad,0.25,1,90,2,2,0,0,3.0,Vasundhara Sector 1,0.0,1.0,0,1,1,0,0,500-999
4233,46.0,ghaziabad,0.25,1,90,2,1,1,0,2.0,Indirapuram,950.0,1.0,1,0,1,0,0,500-999
4234,81.0,ghaziabad,0.4761904761904762,0,45,3,3,1,0,3.0,VVIP Mangal Raj Nagar Extension,1268.0,10.0,1,1,1,0,0,500-999
4235,53.0,ghaziabad,0.3333333333333333,1,-1,2,2,-1,-1,3.0,"Shakti Khand 3, Indirapuram",980.0,1.0,1,0,0,0,0,500-999
4236,63.0,ghaziabad,0.5,0,90,3,0,-1,0,3.0,Dreamland The Willows Crossings Republik,1875.0,7.0,0,1,1,0,0,500-999
4237,,ghaziabad,0.25,1,90,2,2,1,2,3.0,"Shakti Khand 2, Indirapuram",1250.0,1.0,1,0,1,0,0,500-999
4238,30.0,ghaziabad,1.0,1,-1,2,2,-1,0,2.0,Aditya World City Wave City,544.0,14.0,1,1,0,0,0,500-999
4239,95.0,ghaziabad,0.7777777777777778,1,90,2,3,-1,0,2.0,Orange County Indirapuram,979.2,14.0,0,1,1,0,1,500-999
4240,35.0,ghaziabad,0.0,1,90,2,1,0,0,2.0,Vasundhara Sector 5,0.0,0.0,0,1,1,0,0,500-999
4241,65.0,ghaziabad,0.3333333333333333,1,90,3,2,-1,0,3.0,Wave City,1450.0,1.0,1,1,1,0,0,500-999
4242,62.5,ghaziabad,0.0,1,90,3,2,-1,0,3.0,Aditya World City NH 24,1450.0,0.0,1,1,1,0,0,500-999
4243,60.0,ghaziabad,0.3333333333333333,1,90,3,2,-1,0,3.0,Aditya White Cottage NH 24,1250.0,1.0,1,1,1,0,0,500-999
4244,200.0,ghaziabad,0.5,1,45,3,3,1,0,3.0,"ATS Advantage Ahinsa Khand, Indirapuram",1180.0,12.0,0,0,1,0,0,500-999
4245,66.0,ghaziabad,0.3333333333333333,1,90,3,2,-1,0,3.0,Renowned Lotus Srishti Crossings Republik,1575.0,1.0,1,1,1,0,0,500-999
4246,81.0,ghaziabad,0.5,1,90,2,2,1,3,2.0,Saya Gold Avenue Indirapuram,1095.0,18.0,1,0,1,0,0,500-999
4247,125.0,ghaziabad,0.3333333333333333,1,-1,3,0,-1,-1,3.0,"Siddhartha Vihar, NH 24",1406.4,10.0,0,0,0,0,0,500-999
4248,53.0,ghaziabad,0.2727272727272727,1,90,2,3,-1,0,3.0,Balmukunda Residency Raj Nagar Extension,1160.0,3.0,0,1,1,0,1,500-999
4249,18.0,ghaziabad,,0,-1,2,1,-1,-1,2.0,Balaji Enclave Govindpuram,515.0,,0,0,0,0,0,500-999
4250,205.0,ghaziabad,0.25,1,90,4,2,1,0,4.0,Indirapuram,2400.0,1.0,1,1,1,0,0,500-999
4251,75.0,ghaziabad,0.2692307692307692,1,45,2,4,1,0,2.0,"Prateek Grand City Siddhartha Vihar, NH 24",798.0,7.0,1,1,0,0,1,500-999
4252,209.0,ghaziabad,0.25,1,90,4,2,1,0,4.0,Indirapuram,2500.0,1.0,1,1,1,0,0,500-999
4253,55.0,ghaziabad,0.5,1,90,2,3,-1,0,3.0,SG Impression Plus Raj Nagar Extension,1408.0,7.0,0,1,1,0,1,500-999
4254,55.0,ghaziabad,1.0,2,-1,2,0,-1,-1,2.0,Gulmohar Enclave Nehru Nagar 3,880.0,7.0,0,0,0,0,0,500-999
4255,105.0,ghaziabad,1.0,2,45,3,2,1,0,3.0,Indirapuram,1450.0,3.0,0,0,1,0,0,500-999
4256,73.0,ghaziabad,0.5714285714285714,1,45,3,4,1,0,4.0,Sam Residency Sain Vihar,2231.0,8.0,0,1,1,0,1,500-999
4257,120.0,ghaziabad,0.3333333333333333,1,-1,3,2,0,-1,3.0,Kaushambi,0.0,1.0,0,0,0,0,0,500-999
4258,12.8,ghaziabad,0.0,1,315,1,0,-1,0,1.0,Kailash Puram Govindpuram,550.0,0.0,1,0,1,0,0,500-999
4259,64.8,ghaziabad,0.3333333333333333,1,90,3,2,-1,0,3.0,Jaipuria Sunrise Green NH 24,1575.0,1.0,1,1,1,0,0,500-999
4260,55.0,ghaziabad,0.9166666666666666,1,90,2,3,1,0,2.0,HRC Apartments Indirapuram,1000.0,11.0,0,1,1,0,1,500-999
4261,130.0,ghaziabad,0.1875,1,90,3,3,1,0,3.0,Mahagun Mansion I and II Indirapuram,1544.0,3.0,0,1,1,0,1,500-999
4262,70.0,ghaziabad,0.09090909090909091,2,45,2,3,1,0,2.0,SG Oasis Vasundhara Sector 2B,812.0,2.0,0,0,0,0,0,500-999
4263,100.0,ghaziabad,1.0,1,45,3,2,-1,0,4.0,Raj Nagar,0.0,2.0,0,0,1,0,0,500-999
4264,46.0,ghaziabad,0.4285714285714285,1,45,2,3,1,0,2.0,Crossing Republic GH 7 Sain Vihar,1270.0,6.0,0,1,1,0,1,500-999
4265,33.0,ghaziabad,0.9285714285714286,0,-1,2,3,-1,-1,2.0,NH 24,800.0,13.0,0,1,0,0,1,500-999
4266,73.0,ghaziabad,0.4166666666666667,1,90,3,3,1,0,2.0,HRC Apartments Indirapuram,1200.0,5.0,0,1,1,0,1,500-999
4267,30.0,ghaziabad,0.5,1,0,2,2,0,0,2.0,Lal Kuan,990.0,2.0,0,1,0,0,0,500-999
4268,72.6,ghaziabad,0.5,1,45,2,1,1,0,3.0,"Niti Khand-Indirapuram, Indirapuram",1300.0,2.0,1,1,0,0,0,500-999
4269,36.0,ghaziabad,0.75,1,225,2,1,-1,-1,2.0,"GDA Colony, Ghukna",0.0,3.0,0,0,0,0,0,500-999
4270,25.0,ghaziabad,0.0,1,90,2,1,-1,-1,2.0,Govindpuram,900.0,0.0,1,1,1,0,0,500-999
4271,144.0,ghaziabad,0.25,1,180,3,2,1,0,4.0,"Shakti Khand 2, Indirapuram",2300.0,1.0,1,1,0,0,0,500-999
4272,140.0,ghaziabad,0.5,1,45,2,2,-1,0,3.0,Raj Nagar,0.0,1.0,0,0,1,0,0,500-999
4273,56.0,ghaziabad,0.5,1,45,2,1,1,0,3.0,"Shakti Khand 2, Indirapuram",1320.0,2.0,1,1,0,0,0,500-999
4274,57.0,ghaziabad,0.2777777777777778,1,90,2,2,1,0,2.0,"Jaipuria Sunrise Greens Ahinsa Khand-1, Indirapuram",1100.0,5.0,0,0,1,0,0,500-999
4275,56.7,ghaziabad,0.04,1,45,2,2,0,0,2.0,"SG Shikhar Height Siddhartha Vihar, NH 24",636.0,1.0,1,1,1,0,1,500-999
4276,110.0,ghaziabad,0.25,2,90,3,2,1,0,4.0,Vasundhara,1765.0,1.0,1,1,1,0,0,500-999
4277,225.0,ghaziabad,0.3333333333333333,2,90,4,2,1,0,5.0,Indirapuram,0.0,1.0,1,1,0,0,0,500-999
4278,80.0,ghaziabad,0.0,1,135,2,5,1,0,3.0,"Saviour Park Mohan Nagar, Rajendra Nagar",1200.0,0.0,0,0,1,0,0,500-999
4279,65.5,ghaziabad,0.75,1,270,2,1,1,0,3.0,Vasundhara,1200.0,3.0,1,0,1,0,0,500-999
4280,140.0,ghaziabad,0.6666666666666666,1,90,3,4,0,3,3.0,Saya Gold Avenue Indirapuram,1770.0,24.0,1,0,1,0,0,500-999
4281,207.0,ghaziabad,0.25,1,90,3,2,1,0,4.0,Indirapuram,2500.0,1.0,1,1,1,0,0,500-999
4282,140.0,ghaziabad,0.6,1,90,3,6,1,0,3.0,"Krishna Apra Gardens Vaibhav Khand, Indirapuram",1550.0,9.0,0,1,1,0,1,500-999
4283,52.0,ghaziabad,0.2857142857142857,2,45,2,3,1,0,2.0,Platinum 321 Noor Nagar,930.0,4.0,0,1,0,0,1,500-999
4284,139.0,ghaziabad,0.5,1,90,3,5,1,0,3.0,"Krishna Apra Gardens Vaibhav Khand, Indirapuram",1500.0,6.0,0,1,1,0,1,500-999
4285,59.0,ghaziabad,0.0,1,-1,2,0,-1,-1,3.0,Indirapuram,1056.0,0.0,0,0,0,0,0,500-999
4286,34.0,ghaziabad,0.5,0,45,2,1,-1,0,2.0,Vasundhara Sector 1,505.0,2.0,0,0,0,0,0,500-999
4287,38.0,ghaziabad,0.6666666666666666,1,45,2,1,1,0,2.0,"Gyan Khand 2, Indirapuram",850.0,2.0,0,0,1,0,0,500-999
4288,112.0,ghaziabad,0.4666666666666667,1,90,2,5,1,0,3.0,Aditya Mega City Indirapuram,1500.0,7.0,0,1,1,0,1,500-999
4289,95.0,ghaziabad,0.3333333333333333,1,-1,3,4,-1,-1,4.0,Vasundhara Sector 15,0.0,1.0,0,0,0,0,0,500-999
4290,60.0,ghaziabad,1.0,2,-1,2,1,-1,-1,3.0,Dham Apartments Ghaziabad Sahibabad,900.0,4.0,0,0,0,0,0,500-999
4291,95.0,ghaziabad,0.0,2,180,2,1,1,0,4.0,Surya Nagar,1800.0,0.0,0,1,1,0,0,500-999
4292,32.0,ghaziabad,0.2666666666666667,0,45,2,2,0,0,2.0,Wave City Plots Wave City,557.0,4.0,0,0,1,0,0,500-999
4293,50.9,ghaziabad,0.5,0,90,3,2,0,0,2.0,Wave City,1275.0,1.0,1,1,0,0,0,500-999
4294,92.0,ghaziabad,0.25,0,45,3,2,-1,0,3.0,Indirapuram,1550.0,1.0,1,1,0,0,0,500-999
4295,26.0,ghaziabad,0.1,0,-1,1,0,-1,-1,2.0,Aura Chimera Raj Nagar Extension,784.0,1.0,0,0,0,0,0,500-999
4296,180.0,ghaziabad,0.25,0,90,3,4,-1,0,3.0,ATS Advantage Indirapuram,1500.0,6.0,0,0,1,0,0,500-999
4297,44.0,ghaziabad,0.625,1,45,3,4,1,0,3.0,Clement City Sain Vihar,1680.0,10.0,0,1,1,0,1,500-999
4298,105.0,ghaziabad,0.3076923076923077,1,90,3,4,0,3,3.0,Parsvnath Majestic Indirapuram,1160.0,4.0,0,0,1,0,0,500-999
4299,76.0,ghaziabad,0.6363636363636364,0,45,2,3,1,0,3.0,Windsor Paradise 2 Raj Nagar Extension,1248.0,14.0,1,1,0,0,0,500-999
4300,45.0,ghaziabad,0.7857142857142857,1,45,2,3,1,0,2.0,Crossing Republic GH 7 Sain Vihar,1270.0,11.0,0,1,1,0,1,500-999
4301,256.0,ghaziabad,0.6666666666666666,2,90,3,2,1,0,5.0,Indirapuram,2300.0,2.0,0,0,1,0,0,500-999
4302,175.0,ghaziabad,0.25,1,135,3,2,-1,0,3.0,Vaishali Sector 2,1680.0,1.0,0,1,0,0,0,500-999
4303,60.0,ghaziabad,0.4,0,-1,2,2,-1,-1,3.0,"Himalaya Tower Ahinsa Khand-2, Indirapuram",1024.0,4.0,0,0,0,0,0,500-999
4304,44.0,ghaziabad,0.3333333333333333,0,45,2,2,-1,0,2.0,Vaishali Sector 6,950.0,1.0,0,1,1,0,0,500-999
4305,42.0,ghaziabad,0.6666666666666666,2,45,2,1,1,3,2.0,Media Enclave Vaishali Sector 6,800.0,2.0,0,0,1,0,0,500-999
4306,105.0,ghaziabad,0.6666666666666666,1,-1,4,0,-1,-1,4.0,"Gyan Khand 1, Indirapuram",1280.0,2.0,0,0,0,0,0,500-999
4307,50.0,ghaziabad,0.3181818181818182,1,90,2,4,-1,0,2.0,Ajnara Gen X Crossings Republik,1100.0,7.0,0,1,1,0,1,500-999
4308,45.0,ghaziabad,0.5,1,-1,2,1,0,-1,2.0,Ansal Neelpadm Kunj Vaishali,800.0,7.0,0,1,1,0,0,500-999
4309,60.0,ghaziabad,0.4615384615384616,1,90,2,2,1,0,2.0,Parsvnath Majestic Indirapuram,970.0,6.0,0,0,1,0,0,500-999
4310,92.5,ghaziabad,0.25,1,45,3,2,1,0,3.0,Indirapuram,1150.0,1.0,1,0,1,0,0,500-999
4311,45.0,ghaziabad,0.25,1,270,2,1,1,0,2.0,Vasundhara,810.0,1.0,1,0,1,0,0,500-999
4312,17.0,ghaziabad,0.6666666666666666,0,90,1,1,0,0,1.0,RWA DLF Colony Bhopura,400.0,2.0,0,0,1,0,0,500-999
4313,17.0,ghaziabad,0.0,2,45,1,1,0,0,1.0,"Dilshad Plaza, Shalimar Garden",405.0,0.0,0,1,1,0,0,500-999
4314,17.5,ghaziabad,0.5,1,45,2,1,1,0,2.0,Balaji Enclave Govindpuram,750.0,2.0,1,1,1,0,0,500-999
4315,79.6,ghaziabad,0.3333333333333333,1,45,2,1,1,0,3.0,"Shakti Khand 2, Indirapuram",1450.0,1.0,1,1,0,0,0,500-999
4316,81.1,ghaziabad,0.5,2,0,3,1,1,0,3.0,Indirapuram,1350.0,2.0,0,0,1,0,0,500-999
4317,55.0,ghaziabad,0.3333333333333333,1,90,2,2,0,0,3.0,"Shakti Khand 3, Indirapuram",0.0,1.0,0,0,1,0,0,500-999
4318,58.0,ghaziabad,0.125,1,45,4,4,1,0,4.0,Sam Residency Sain Vihar,2198.0,2.0,0,1,1,0,1,500-999
4319,48.0,ghaziabad,0.5217391304347826,1,45,2,4,1,0,3.0,Supertech Livingston Sain Vihar,1320.0,12.0,0,1,1,0,1,500-999
4320,240.0,ghaziabad,0.3333333333333333,1,90,4,2,-1,0,4.0,"Rampuri, Surya Nagar",0.0,1.0,0,0,0,0,0,500-999
4321,70.0,ghaziabad,0.4666666666666667,1,-1,2,0,-1,-1,2.0,Amrapali Greens Indirapuram,1160.0,7.0,0,0,0,0,0,500-999
4322,25.0,ghaziabad,0.6666666666666666,1,-1,1,1,1,-1,1.0,Nyay Khand 1,400.0,2.0,0,0,0,0,0,500-999
4323,20.0,ghaziabad,0.06666666666666667,1,-1,1,0,0,-1,1.0,NH 24,464.0,1.0,0,1,1,0,1,500-999
4324,16.5,ghaziabad,0.0,0,135,1,1,-1,3,1.0,Janta Flats Indirapuram,350.0,0.0,0,1,0,0,0,500-999
4325,138.0,ghaziabad,0.2173913043478261,1,225,3,3,1,0,3.0,ATS Haciendas Indirapuram,1040.0,5.0,0,0,1,0,0,500-999
4326,169.0,ghaziabad,0.3333333333333333,0,135,3,2,1,0,4.0,Shakti Khand 3 Indirapuram,2321.0,1.0,0,1,1,0,0,500-999
4327,100.0,ghaziabad,0.6923076923076923,1,90,2,4,0,0,3.0,Express Garden Indirapuram,1350.0,9.0,0,1,1,0,1,500-999
4328,40.5,ghaziabad,0.5,1,90,2,1,1,0,2.0,"R V Homes Shakti Khand 2, Indirapuram",1075.0,2.0,1,1,1,0,0,500-999
4329,75.0,ghaziabad,0.3333333333333333,0,270,2,2,-1,0,3.0,"Rampuri, Surya Nagar",1300.0,1.0,1,0,0,0,0,500-999
4330,165.0,ghaziabad,0.5,2,90,4,3,-1,0,3.0,Nandini The Vasundhara Grand Vasundhara,1516.0,11.0,0,1,1,0,1,500-999
4331,82.0,ghaziabad,0.5,1,90,2,1,1,0,3.0,"Gyan Khand 1, Indirapuram",1250.0,2.0,1,0,1,0,0,500-999
4332,30.0,ghaziabad,0.3333333333333333,1,-1,2,0,-1,-1,2.0,Chhapraula,760.0,2.0,0,0,0,0,0,500-999
